@relation Tweets

@attribute Class {positive,negative}
@attribute Text STRING

@data
positive,'awesome_adjective user_noun move_verb vancouver_noun dev_noun evangelist_noun microsoft_adjective finally_adverb a local_adjective'
positive,'user_noun user_noun i'
positive,'james_noun harden_adverb nasty_adjective tonight_noun think_noun leave_verb a title_noun caliber_noun team_noun \'s elite_noun fearthebeard_noun'
negative,'user_noun siri_noun exclusive_adjective iphone_noun 4_noun sorude_noun'
positive,'tomorrow_noun i_noun \'m_verb air_noun live_verb 9 05 wjct_noun radio_noun tv_noun tape_verb good_adjective morning_noun jacksonville_noun 10 30 excitingtimes_noun'
positive,'rt_noun user_noun android 4 0 ice_noun cream_noun sandwich_noun smartphone_verb operate_verb system_noun outdated_verb androidbeam_noun wo'
negative,'update_verb ios5 regular_adjective iphone4 slow_adjective messed user_noun give_verb a free_adjective 4s_adjective call_noun'
negative,'man_noun c_noun ajax_noun itv tues_noun celtic_adjective barca_noun sky_noun wed_verb user_noun sort_noun ya fuds'
negative,'alright_adverb guy_noun mtl_adverb havlat_verb not_adverb suprised_verb a trade_noun shark_noun havlat_verb mtl_noun'
positive,'enjoy_verb microsoft_adjective search_noun idea_noun search_noun miley_noun URL_adverb great_adjective'
negative,'god_noun \'s a daft_noun merlin_noun not_adverb bright_adjective circe_noun apparently_adverb sit_verb wash_verb paw_noun ignore_verb girl_noun'
positive,'adele_noun win_verb 8 grammys_noun get_noun wrong_adjective i song_noun adam_verb \'s voice_noun won_noun dgit_noun'
negative,'user_noun debunking_noun report_noun consume_verb 14 hot_adjective dog_noun sit_verb martinsville_adjective speedway_noun press_noun box_noun close_adjective 6 8'
negative,'iranian_adjective general_adjective israel_noun \'s iron_noun dome_noun deal_noun missile_noun talk_verb find_verb'
positive,'nice_adjective guy_noun user_noun store_noun replace_verb phone_noun gratis_noun i_verb show_verb hairline_adjective crack_noun screen_noun user_noun'
positive,'awesome_adjective response_noun guy_noun correct_adjective answer_noun sam_noun gagner_noun brendan_noun smith put_verb draw_noun come_verb thursday_adverb jt_adverb'
negative,'google_noun introduce_verb android tablet_noun call_verb \'ice_adjective cream_noun sandwich_noun \' i_noun \'m_verb a singaporean_adjective i_noun \'m_verb confuse_verb'
negative,'user_noun not_adverb i_verb option_noun a not_iphone_noun 4s not_sure_noun i one_noun 2 duff_noun iphones_noun user_noun user_noun user_noun'
negative,'user_noun unhappy_adjective service_noun product_noun quality_noun not_adverb USER'
negative,xfactor_noun
negative,'hindi_adjective keyboard_noun ios5 cheer_noun user_noun support_noun 20 miss_verb indian_noun language_noun fail_verb'
negative,'user_noun not_adverb project_noun resource_noun need_verb siri_adverb not_adverb reliable_adjective'
positive,'jerzy_adjective boy_noun janowicz_noun murray_noun paris_noun \'ll a master_noun \'s 1000 winner_noun big_adjective 4 3rd'
positive,'galaxy_noun nexus_adjective os_noun improvement_noun stacks_noun scroll_verb introduce_verb widgets rich_adjective not_samsung_adjective google_noun android bit_noun ly_adverb nejbye_noun'
positive,'user_noun i_noun smell_verb a 2nd_adjective pro_adjective bowl_noun boy_noun safety_noun league_noun shout_noun solid_adjective legal_adjective hit_noun thehawk4probowl_noun'
positive,'take_noun •_verb a twitter_noun •_adjective sleep_noun lt_noun 3 plan_noun'
negative,'austin_noun river_noun strong_adjective spur_noun guard_noun muscle_verb tonight_noun start_verb score_verb 4th_adjective hornet_noun'
negative,'lmfao die niggas nca tomorrow_noun'
positive,'\'s ita kind_noun not_adverb hat_noun ray_verb lewis 52 thegreatest'
negative,'microsoft_adjective adobe_noun lose_verb 13 5bn_adjective piracy_noun report_noun URL'
negative,'\'s a rumor_noun goin_noun vote_noun ima_verb y_adverb \'all'
negative,'o johnson_noun commits_noun 3rd_adjective foul_noun \'s cold_adjective bench_noun 3 foul_noun a turnover_noun q4 pacer_noun lose_verb 98 87 4 52 leave_verb'
negative,'user_noun 7 years_noun figure_verb properly_adverb syncronize_verb iphone_noun wow_noun ios5'
negative,'one_noun put_verb a youtube_noun video_noun todd_verb bertuzzi_noun assault_verb steve_adjective moore_noun ipad_noun \'s penalty_noun box_noun'
positive,'user_noun happen_verb online mccurdians_noun trend_verb jennette_noun ellen_adjective mccurdian_noun monday_noun'
positive,'user_noun justin_adverb tea_noun time_noun sophia_noun grace_noun rise_verb tomorrow_noun ellen_noun show_verb 4'
negative,'good_adjective job_noun google_noun shit_noun shipping_noun infofail_noun'
negative,'caltrain_noun catch_noun a break_noun mt_adjective user_noun news_noun 10 30 a m_noun train_noun 425 strike_verb a female_noun train_noun track_noun south_adverb 16th_adjective street_noun'
negative,'rt_noun user_noun maine_noun rt_noun user_noun i rt_noun \'s tomorrow_noun twitter_noun lil blue_adjective ass_noun bird_noun url_noun'
negative,'user_noun ios5 geolocation_noun suburb_noun 2 words_noun drop_verb map_noun pin_noun state_noun fix_verb'
positive,'pick_verb december_noun issue_noun wdc_noun include_verb a full_adjective depth_noun review_noun nots_noun d600 url_noun'
positive,'impress_verb w image_noun composite_adjective editor_noun user_noun create_verb panorama_noun individual_adjective image_noun URL tx_adjective microsoft_adjective'
negative,'hey user_noun wanna_verb fix_verb fucking_adjective playlist_noun order_noun piece_noun shit_noun'
positive,'facebook_noun power_noun user_noun \'have_verb google_adjective twitter_noun \' telegraph_noun url_noun socialmedia'
negative,'good_adjective article_noun USER fucked_adjective lion_noun future_noun url_noun fb'
positive,'4th_adjective album_noun red_adjective 20millionswifties_noun 6 grammy_noun award_noun 10 amas_noun 13 bmi_noun awards_adverb reign_verb entertainer_adjective year_noun acm_noun 6yearstaylorswift'
positive,'bright_adjective side_noun tomorrow_noun \'s chocolate_noun day_noun getexcited'
negative,'watch_verb galaxynexus_noun not_adverb google_adjective samsung_adjective keep_verb buying_noun \'s verizon_noun fail_verb'
negative,'URL_adjective friend_noun billgates_noun steveballmet_verb microsoft_adjective enemy_noun'
negative,'godsister_noun ass_noun straight_adjective home_noun school_noun tomorrow_noun nca_verb not_be place_noun school_noun'
negative,'watch_verb good_adjective deeds_noun 1st_verb time_noun i \'m_verb emotional_adjective crap_noun smh_noun'
negative,'lorax_noun stupidest_noun animate_verb movie_noun i \'ve_verb sit_verb i waste_verb a nap_noun'
positive,'larry_adjective bird_noun ole_noun \' pt_noun contest_noun tonight_adverb alfred_verb e_noun smith dinner_noun romney_noun not_adverb absolutely_adverb crush_verb obamafailed_verb'
negative,'sunday_noun sag_verb a friday_noun idaho bore_verb fuck_noun'
negative,'not_adverb not_adverb twitter_verb idontunderstand_noun'
positive,'i find_verb sleep_noun long_adjective day_noun weekend_noun'
positive,'7thingsaboutmybestfriend treat_verb cookout_noun tomorrow_noun i jacksonville_noun user_noun lovinn_noun'
negative,'itunes_noun user_noun worst_adjective product_noun worse_adjective newton_noun hockey_noun puck_noun mouse_noun \'s utterly_adverb painful_adjective'
positive,'google_noun \'s icecreamsandwich_adjective revealed_adjective i_noun \'m_verb android i_verb a phone_noun i_noun \'m_verb keep_verb iphone_noun'
positive,'user_noun congratulations_noun celebrate_verb british_adjective kid_noun singer_noun sophia_noun grace_noun \'s rosie_noun \'s 1st_adjective anniversary_noun a visit_noun show_noun'
negative,'kendrick_noun perkins_verb worst_adjective goatee_noun sport_noun'
negative,'i user_noun user_noun \'s profitering_noun lack_noun customer_noun service_noun fuck_verb'
negative,'user_noun owen1_adjective bull_noun season_noun tip_noun wednesday night_noun sacramento king_noun excite_verb not_the word_noun frustrate_verb'
negative,'barack_noun obama_noun care_verb 4 people_noun nj_adjective lift_noun union_noun ban_noun george_noun bush_noun 3days_verb katrina_noun sandy_adjective october_noun fail_verb leadership_noun'
negative,'watch_verb ghost_noun rider_noun spirit_noun vengeance_noun \'s worse_adjective thought_noun fb_noun'
negative,'user_noun love_noun life_noun return_verb \' heath_noun slater_noun a rough_adjective day_noun tan_verb place_noun URL'
positive,'google_noun lovin_noun'
negative,'turkey_noun \'s gul_noun erdogan_noun bicker_noun double_adjective head_verb not_adverb user_noun user_noun'
positive,'dishonoured_adjective awesome_adjective not_quite_noun rank_noun journey_noun walk_verb dead_adjective i_noun \'s 4th_adjective mass_noun effect_noun 3'
negative,'man_noun i \'m_verb death_noun mitch_noun lucker_noun rest_noun peace_noun'
negative,'user_noun iphone4_verb ios5 equal_adjective battery_noun life_noun'
positive,'user_noun da_noun yeah_noun'
negative,'shoutout_noun 4 user_noun user_noun'
positive,'twitter_verb a days_noun i smash_verb iphone_noun user_noun nice_adjective give_verb a'
positive,'not_believe_adjective 69 93 redsox_noun going_noun win_verb postseason_noun award_noun'
negative,'microsoft_adjective broke_adjective law_noun play_verb victim_noun engages_noun racketeer_verb call_noun victim_noun outlaw_noun respect_noun ip_noun'
negative,'heck_noun user_noun source_noun code_noun wtf_noun google_noun'
positive,'user_noun not_wait_adjective series_noun start_verb sunday_adjective britain_noun redjohn_noun'
negative,'rudd_adjective rain_verb abbott_noun \'s parade_noun kevin rudd_adjective spoil_noun julia_noun gillard_noun \'s party_noun yesterday_noun gate_noun cra_noun URL'
positive,'talking_noun grow_verb economy_noun billy_adverb cundiff_adjective explain_verb a field_noun goal_noun 4th_adjective quarter_noun'
negative,'i \'m_verb not_gon_adjective victor_noun cruz_noun real_adjective deal_noun line_noun not_adverb disappear_verb sunday_noun'
positive,'fabio_noun capello_noun i_noun \'ve_verb days_noun i assure_verb russia_noun capable_adjective a good_adjective result_noun portugal_noun tomorrow_noun'
negative,'not_adverb kick_noun tribe_noun call_verb quest_noun answer_verb a text_noun billy_adverb cundiff_adverb'
positive,'scorcher_noun fest_noun return_noun duke a huge_adjective day_noun live_adjective music_noun years_noun record_adjective 180 acts_noun sunday_noun 18th_adjective URL'
positive,'gas_noun house_noun hit_verb 3 39 i_noun \'m_verb chapel_noun hill_noun sit_verb'
positive,'create_verb folder_noun photo_noun album_noun ios5 finally_adverb user_noun \'s a thorn_adjective side_noun a newfeature_noun'
negative,'i \'ve_verb a couple_noun iphone_noun 4s \'s windows_noun phone_noun 7 \'s microsoft_adjective not_adverb hot_adjective'
negative,'user_noun location_noun reminder_noun ipad2_verb not_adverb update_verb io_noun 5'
positive,'heat_noun knicks_noun series_noun 1st'
negative,'prolly_adverb ganna_verb late_adjective work_noun bc user_noun screw_verb phone_noun alarm_noun'
negative,'i jason_noun taylor_noun rob_verb marry_verb duo_noun tonight_noun blake_noun miranda_noun'
negative,'screw_noun user_noun io_noun 5 i_noun not_download_noun crap_noun i \'m_verb tired_adjective problem_noun figure_verb connection_noun time_verb'
positive,'noel_noun gallagher_noun \'s hfb_noun kopparberg_verb a damn_adjective perfect_adjective saturday_noun evening_noun 100 perfect_adjective i_noun a noel_noun gig_noun'
positive,'update_verb live_adjective wallpaper_noun virtual_adjective button_noun disappear_verb full_adjective screen_noun mode_noun awesome_adjective widget_noun android google_noun'
positive,'happy_adjective valentine_noun day_noun brazilian_adjective friend_noun'
positive,'macbook_noun sick_adjective user_noun'
positive,'smash_verb fifa atm_noun win_verb capital_noun cup_noun 1st league_noun final_noun f_noun a cup_noun champion_verb league_noun'
negative,'dear_adjective user_noun turn_noun icloud_adjective save bandwidth_noun not_delete_adjective not_on_noun ipad_noun \'s bullshit_noun'
positive,'user_noun user_noun efffing_noun amazing_adjective'
negative,'microsoft_adjective career_noun site_noun give_verb error_noun i search_noun weird_noun'
negative,'user_noun wtf_verb not_adverb newsstand_verb a folder_noun wall_verb garden_noun not_remind_noun'
negative,'joke_noun edgar_adjective david_noun play_verb barnet_noun wtf_noun happen_verb leeds_noun wednesday game_noun tonight_adverb'
positive,'microsoft_adjective store_noun i_noun spend_verb hard_adjective earn_verb cash_noun vslive_noun'
positive,'100 tweet_adjective twitter_noun provide_verb keep_verb busy_adjective school_noun'
positive,'user_noun user_noun user_noun guy_noun teach_verb google_adjective android_noun design_noun a phone_noun metro_noun good_adjective job_noun guy_noun'
positive,'wait_noun user_noun boy_noun user_noun user_noun friday_noun athens_noun'
negative,'user_noun people_noun real_adjective fucking_noun dick_noun'
positive,'proud_adjective user_noun huge_adjective upset_adjective maryland_noun time_noun tomorrow_noun night_noun godeacs_noun'
negative,'dm_noun \'s fucking_noun late_adverb damn_adjective twitter_noun'
positive,'user_noun reminder_noun request_noun guy_noun sing_verb kingdom_noun thursday_adverb safe_adjective sound_noun'
positive,'sarah_noun g_verb day_noun pa_verb rin_verb talaga_noun huwow_noun ilang_noun araw_noun na ba'
positive,'aww_adjective love_noun austin_noun river_noun happy_adjective start_noun 1st nba game_noun \'s boy_noun let_verb spur_noun spur_noun nba'
positive,'unbelievable_adjective data_noun usage_noun info_noun ice_noun cream_noun sandwich_noun icecreamsandwich googland_verb google_adjective android_noun ic_noun'
negative,'stop_verb dude_noun user_noun dook_noun football_noun sun_noun shine_verb a dog_noun \'s a days_noun unc_noun'
positive,'user_noun thnx_noun twitter_noun pretty_adverb damn_adverb amazing_adjective hope_noun yr_noun enjoy_verb fast_adverb i'
positive,'con_noun ed_verb automate_verb 8 days_noun area_noun not_to'
negative,'user_noun user_noun apple_noun push_verb map_noun turn_verb turn_noun navigation_noun launch_noun november_noun australia_noun URL'
positive,'register_noun galaxy_noun nexus_adjective url_noun android_noun google_noun'
negative,'universe_noun expand_verb study_verb physics_noun user_noun user_noun pic_noun twitter_noun 1pwtb6yp'
negative,'sunday_noun turn_verb day_noun i play_noun temple_noun run_verb social_adjective life_noun a joke_noun lvl_noun 100000000'
positive,'valentine_noun \'s day_noun linkin_verb park_noun be_noun new_adjective song_noun \'s'
negative,'time_noun twitter_verb email_noun pple_noun a bunch_noun nigga_noun hoe_noun USER'
positive,'lunch_noun today_noun 19 00 eating_noun microsoft_adjective attend_verb vslive_adjective priceless_adjective'
positive,'happy_adjective halloween start_verb wicked_adjective wednesday listen_verb pink_adjective floyd_noun leonard_noun cohen_noun boy_noun tonight_adverb yay'
positive,'love_noun microsoft_adjective campus_noun love_noun feeling_noun mixer_verb build_verb vslive_adjective bringing_noun conference_noun'
negative,'murray_noun dallas_noun cowboy_noun felix_verb questionable_adjective atlanta_noun game_noun looking_adjective good_adjective running_noun back_noun'
positive,'goodnight_adjective big_adjective day_noun tomorrow_noun i_noun \'m_verb school_noun 3 00 argentina_noun time_noun i stay_verb mallin_verb tomorrow_noun i_noun \'ll'
positive,'terms_noun unified_adjective communications_noun giant_noun surprise_verb underrate_verb microsoft_adjective'
negative,'filmquotefriday_noun worst_adjective fuck_verb deal_noun i johnny_adjective blaze_noun ghost_noun rider_noun spirit_noun vengeance_noun 3d_verb blu_verb ray_noun dvd_noun monday_noun'
negative,'mention_verb work_noun tl_noun be_noun want_verb update_noun twitter_noun move_verb server_noun maintenance_noun'
positive,'\'s midnight_noun east_adjective coast_noun mean_verb user_noun birthday_noun happy_adjective 20th_adjective birthday_noun nick_noun j_noun 333'
negative,'1st_adjective impression_noun ios5 disappointed_adjective w_noun upgrade_verb restore_verb lot_noun apps_noun folder_noun miss_verb user_noun time_noun in_noun orging_noun fail_verb'
negative,'i suck_verb user_noun rt_noun user_noun aaron interesting_adjective note_noun droid_verb razr_noun \'s battery_noun not_removable_noun'
negative,'talk_verb act_noun \'s sit_verb \'s_verb decide_verb i not_to college_noun apply_verb college_noun college_noun stress_verb'
positive,'oilersmobile_noun july_adverb 20 sam_noun gagner_noun url_noun user_noun nice_adjective year_noun'
positive,'nots_noun khamenei_verb administration_noun hate_verb not_the entire_adjective world_noun URL'
negative,'user_noun user_noun user_noun let_verb \'s wait_noun interest_noun ppl_verb meego_noun one_noun like_verb microsoft_adjective forced_adjective fed_noun wps_noun'
negative,'elon_noun university_noun not_adverb rip_verb chord_noun concert_noun saturday_noun \'re_verb sin_verb'
negative,'i sarah_noun g_verb live_adjective sunday_noun watch_noun'
negative,'a cheap_adjective shot_noun scumbag_noun bit_noun i fuck_noun todd_verb bertuzzi_noun'
positive,'user_noun movie_noun day_noun grammy_noun \'s hot_adjective chocolate_noun tomorrow_noun pleaseohplease_noun'
negative,'storm_noun february_adjective 9th_adjective endymion_noun cancel_verb parade_noun start_verb 7am sunday_noun mardigras_noun nola'
positive,'i tkts_verb plan_noun b_noun feb_noun announce_verb support_noun acts_noun labrinth_adjective rudimental_adjective news_noun tres_noun happy_adjective'
positive,'user_noun u_noun r_verb a 5 star_noun hog_noun fan_noun va3_verb u prop_verb coach_noun wednesday night_noun sign_verb day_noun not_adverb ville_adverb wps'
positive,'a wonderful_adjective workshop_noun thursday sag_noun office_noun carol_noun nadell_noun selective_adjective casting_noun a url_noun'
positive,'icecreamsandwich_adjective samsung_adjective google_noun \'s live_adjective blog_noun user_noun not_adverb switch_verb android'
negative,'careless_adjective world_noun tour_noun hit_verb 8 place_noun cali_verb haha_noun fuck_noun yoo_noun'
positive,'tomorrow_noun big_adjective music_noun i_noun show_verb it_noun \'s not_ricky_adjective martin_noun click_noun URL'
positive,'user_noun user_noun rivera_noun i \'m_verb ios_adjective user_noun ic_noun awesome_adjective great_adjective job_noun google_noun'
negative,'user_noun rt_noun user_noun mobileme_verb issue_noun sync_verb access_verb mail_noun a good_adjective premise_noun icloud_noun USER'
positive,'i fancy_noun ice_noun cream_noun sandwich_noun google_noun android work_verb htc_verb desire_noun'
negative,'i change_noun yesterday_noun i day_noun hope_noun tomorrow_noun anonymous_adjective'
negative,'hell_noun twitter_verb a tv_noun man_noun panasonic_adjective epicfail_noun'
positive,'dave_noun great_adjective show_noun tonight_noun craig_noun i \'ve_verb bed_noun i_noun \'ll catch_verb tomorrow_noun user_noun show_verb david_adjective letterman_noun'
negative,'instal_verb net_adjective framework_noun years_noun unborn_adjective child_noun college_noun microsoft_adjective'
negative,'microsoft_adjective freeze_noun xbox_noun account_verb hack_adjective report_noun URL user_noun'
negative,'shit_noun shit_noun shit_noun ios5 update_noun eat_verb apps_noun data_noun medium_noun USER_adjective time_noun rebuild_verb'
positive,'a thursday_adjective night_noun celebrity_noun juice_noun hilarious'
positive,'amazing_adjective concert_noun tonight_noun jim white_adjective tcu_noun jazz_noun ensemble_noun faculty_noun jazz_noun combo_adjective not_miss_adjective tomorrow_noun night_noun URL'
positive,'great_adjective james_noun stewart_adjective story_noun today_noun \'s ny_noun times_noun importance_noun architecture_noun user_noun retail_adjective success_noun URL'
negative,'garbage_noun twitter_noun'
negative,'user_noun io_noun 5 a pain_noun ass_noun room_noun music_noun photo_noun apps_verb i undo_verb garbage_noun'
positive,'bad_noun user_noun sell_verb 4 million iphones_noun debut_noun weekend_noun bloomberg_noun URL smartphone_adjective sm_noun rt_noun USER'
positive,'yay_noun mom_noun tell_verb grammy_noun come_verb tomorrow_noun woot_noun woot_noun loveher_noun'
negative,'nigga_noun boutta_noun droppin_noun fly_verb georgetown_noun tomorrow_noun not_catchh_noun'
positive,'heart_noun gold_noun twat glass_noun c_noun \'mon_adjective baby_noun not_ya_verb a glass_noun twat a womb_noun a view_noun d_verb lol_noun'
negative,'user_noun microsoft_adjective office_noun program_noun work_verb anymore_adverb lion_noun upgrade_noun'
positive,'i love_noun asia \'s friend_noun i th_noun grade_noun'
negative,'compare_verb user_noun live_verb user_noun apps_verb user_noun icloud_noun i see_noun icloud_noun lead_verb crowd_noun agree_verb'
positive,'user_noun liam_noun payne_noun \'re_verb great_adjective hope_noun argentina_noun xx_noun admire_noun follow_verb'
positive,'i comeposed_verb twat september_adjective 15th_adjective technically_adverb iv a twitter_verb a long_adjective time_noun forget_verb good_adjective'
positive,'gotta_verb flight_noun tomorrow_noun denzel_noun greatest_adjective actor_noun'
negative,'1 rt_noun user_noun newton user_noun fix_verb siri not_connect_adjective network_noun'
negative,'bear_noun power_noun crisis_noun jayalalithaa_adjective chief_adjective minister_noun jayalalithaa_noun wednesday ask_verb people_noun tamil_verb URL'
negative,'rick_noun stein_noun saturday_noun kitchen_noun quote_noun fishing_noun world_noun dangerous_adjective job_noun haha_noun thinkaboutitnobhead_noun'
negative,'realize_verb i \'ve_verb not_halloween_verb super_adjective bowl_noun sunday_noun birthday_noun library_noun a computer_noun lab_noun'
positive,'interesting_adjective bookcase_noun rt_noun user_noun google_noun release_noun infinite_adjective digital_adjective bookcase_noun url_noun user_noun'
positive,'love_verb ipod_noun update_noun user_noun'
negative,'planet_noun live_verb microsoft_adjective ceo_noun fail_verb palmface_noun URL'
negative,'pull_verb a fast_adjective today_noun margarita day_noun false_adjective drinking_noun margarita_noun not_margarita day_noun'
negative,'dear_adjective user_noun handy_adjective thoughtful_adjective smart_adjective iphone_noun ios5 update_noun \'re_verb apps_adverb work_noun anymore_adverb gr_adjective mbl_noun'
positive,'fifa league_noun result_noun table_noun a bit_noun realistic_adjective man_noun utd_verb relegation_noun zone_noun 15 game_noun aston villa_noun 2nd'
negative,'dell_noun comp_noun shitty_adjective microsoft_adjective vista_noun blue_adjective screen_verb i swear_verb steve_adjective job_noun ghost_noun come_verb finish_noun start_verb appledomination_noun'
positive,'wow_noun microsoft_adjective tech_noun turn_verb body_noun a touchscreen_adjective url_noun user_noun'
negative,'interesting_adjective read_verb apple_noun eclipse_verb microsoft_adjective url_noun user_noun cc_noun user_noun'
negative,'i watch_verb paranormal_adjective activity_noun night_noun tonight_adverb i_adverb stay_verb house_noun fuck_verb not_adverb _'
positive,'kasabian_noun fast_adverb fuse_verb shuffle_noun ipod_noun show_verb not_for_noun user_noun tuesday'
negative,'patrick_noun \'s suit_noun '
positive,'i not_some google_noun toy_noun'
positive,'galaxy_noun nexus_adjective video_noun awesome_adjective nexus_adverb samsung_adjective google_noun android bit_noun ly_adverb nejbye_noun'
negative,'user_noun pls_noun launch_noun siri_noun iphone4 disappointed_adjective spending_noun hours_noun upgrade_verb ios5'
positive,'incredible_adjective pass_noun vick_noun kyle_noun williams_noun williams jump_noun carr_verb zone_noun 21 0 2nd'
negative,'motochat_noun a1 live_adjective ne_noun scotland_noun winter_noun ride_verb require_verb hand_noun full_adjective nail_noun tyres ride_noun season_noun nov_noun mar_noun 0'
positive,'user_noun yeah_noun show_verb glad_adjective twitter_noun'
negative,'user_noun hey_noun ツ'
positive,'saeed_verb nowplaying_adjective bep_noun ricky_adjective martin_noun kt_noun tunstall_noun great_adjective song_noun sunday_noun hate_verb rain_noun URL'
positive,'google_noun android 4 0 samsung_adjective nexus_noun'
positive,'user_noun girl_noun user_noun travel_verb game_noun germany_noun tomorrow_noun trip_noun worthwhile_adjective'
positive,'tl_adjective guy_noun talks_noun afc_verb mufc i guy_noun u wait_noun saturday_noun d_verb epl_adjective 33'
negative,'user_noun ah_verb yeah option_noun user_noun figure_noun thx'
negative,'homework_noun \'s due_adjective week_noun homework_noun \'s due_adjective monday_noun tuesday twat'
positive,'happy_adjective valentine_noun day_noun o o feb_noun 14th'
negative,'user_noun imac_noun a brick_noun i_noun re_noun install_verb lion_noun i purchase_noun instal_verb owner_noun'
positive,'google_noun ice_noun cream_noun sandwich_noun sound_verb yummy_adjective url_noun google_noun android_noun ice_noun cream_noun sandwich_noun'
positive,'i love_noun ice_noun cream_noun sandwich_noun android google_adjective samsung_noun'
negative,'purchase_verb item_noun user_noun'
positive,'cu_noun \'s friday_noun 62 reason_noun bill_noun murray_noun awesome_adjective URL'
negative,'i not_know_adjective years_noun not_adverb a microsoft_adjective word_noun heading_noun not_justsaying'
negative,'leave_verb side_noun weakness_noun 1st game_noun young_adjective injury_noun evra evra_noun evra_noun'
negative,'i a nightmare_noun night_noun i miss_verb nd_noun fantasybasketball_noun draft_noun autodrafted_verb jr smith_noun truestory_noun lol_noun'
positive,'make_verb switch_noun user_noun user_noun iphone_noun iphone4s_verb smartphone_adjective stevejobs_noun user_noun store_noun URL'
negative,'user_noun installing_noun io_noun iphone4 stick_verb find_verb iphone_noun screen_noun i clicking_noun work_noun'
positive,'ice_noun cream_noun sandwich_noun stop_noun carrier_noun bully_verb smartphone_adjective user_noun google_adjective android URL'
negative,'i hate_verb twitter_verb'
positive,'ic_noun awesome_adjective phone_noun android google_noun motorola_noun'
negative,'not_sure_noun im_noun halloween sun_noun shine_verb obvious_adjective larry_adjective bird_noun runner_noun'
positive,'obama_noun remain_verb 80 win_verb today_noun \'s 538 forecast_noun 80 8 decimal_adjective place_noun URL'
positive,'rt_noun user_noun literally_adverb mind_verb blow_verb google_adjective samsung_noun'
positive,'apple_noun ceo_noun apologize_verb error_noun ridden_adjective map_noun app_noun apple_noun ceo_noun tim_noun cook_noun apologize_verb friday company_noun 039 s_verb erro_noun URL'
positive,'user_noun easy_adjective switch_noun user_noun iphone_verb ya'
negative,'october_noun 25 2011 i tell_verb taylor_noun swift_adjective i_noun not_adverb write_verb year_noun'
negative,'i_noun happy_adjective a late_adjective start_noun tomorrow_noun nooooooooo_noun i catch_noun day_noun i_adverb fail_verb fcking_verb french_adjective test_noun'
positive,'i_noun wanna_verb celebrate_verb halloween_noun'
positive,'user_noun safari_noun reader_noun own_verb worldwide_adjective web_noun'
positive,'apparently_adverb tomorrow_adverb national_adjective kiss_verb day_noun i \'m_verb gonna_verb eat_verb entire_adjective bag_noun hershey kiss_noun call_verb a day_noun'
positive,'i \'m_verb excited_adjective riri_noun \'s th_noun studio_noun album_noun unapologetic_adjective album_noun cover_noun pic_noun twitter_noun 75swc2pd'
positive,'user_noun xbox_noun tomorrow_noun honestly_adverb wait_verb friend_noun a competitive_adjective v_noun cole_noun man_noun'
negative,'play_verb jacinto gears3_adjective guardian_noun fer 1st_adjective time_noun rain_verb wth_noun'
positive,'user_noun make_verb ipad_noun 2 feel_noun io_noun 5'
negative,'prediction_noun machine_noun love_verb kc_verb 8 5 tonight_noun kermit_noun fuck_verb thursday_adverb not_adverb sd_adjective i \'m_verb gonna_verb lose_verb cuz_noun \'s works_noun'
positive,'guess_noun star_noun 5th_adjective greatest_adjective woman_noun world_noun win_verb grammy_adjective award_noun a singer_noun'
positive,'support_noun recapo_noun tomorrow_noun silentnight_adjective 113th_adjective king_noun dr_noun 4 8 30pm_adjective change_noun not_to'
negative,'candle_noun i mitch_noun room_noun burn_verb 3 hours_noun i fall_noun asleep_adverb'
positive,'twitter_noun twitter_noun'
negative,'i not_understand_noun y_adverb USER_adjective mail_noun work_noun seamlessly_adverb browsers_verb platform_noun microsoft_adjective exchg_noun suck_verb n_adverb ie6_verb'
positive,'time_noun order_noun halloween treat_verb deadline_noun 2pm cst_adverb today_noun overnight_adverb ship_verb arrive_verb tomorrow_noun URL'
negative,'halo4 copy_verb despatch_verb today_noun scream_noun early_adjective delivery_noun fingerscrossed'
negative,'i i tweet_adjective bill_noun gates_noun \'ll fix_verb laptop_noun'
positive,'google_noun android 4 0 ice_noun cream_noun sandwich_noun panorama_noun picture_noun box_noun sweet_adjective'
positive,'i \'ve_verb invite_verb speak_verb world_noun economic_adjective forum_noun davos_noun user_noun january_noun thrill_verb honor_verb URL'
positive,'amazing_adjective user_noun io_noun 5 feature_noun URL'
positive,'afterwork_noun social_adjective user_noun s_verb king_noun dr_noun 4 9 saturday_noun steppin_noun food_noun drink_noun 5 days_noun work_verb sixth_adjective day_noun relaxation_noun'
positive,'user_noun ♥_noun'
negative,'i kinda_noun regret_noun going_noun bolder_noun friday_noun fuckme'
positive,'y_noun \'all halloween_noun candy_noun gonna_noun clearance_noun tomorrow_noun save valentine_noun \'s day_noun'
negative,'kerrang_verb work_verb 2013 calendar_noun band_noun not_adverb month_noun'
positive,'henry_noun winter_noun call_verb tonight_noun \'s game_noun a defining_noun in_noun nots_noun england career_noun yawn_noun'
negative,'gonna_verb dump_noun gmail_noun account_noun not_adverb i_verb tons_noun spam_verb i_verb tons_noun false_adjective positive_noun cool_adjective google_noun'
positive,'tonight_adverb blogger19 brizofw_noun tk_noun user_noun fab_noun not_adverb present_verb i extra_adjective suitcase_noun pic_noun twitter_noun ijwnmjrv_noun'
positive,'user_noun follow_verb interesting_adjective book_noun amazon_noun i check_noun'
