@relation Tweets

@attribute Class {positive,negative}
@attribute Text STRING

@data
positive,'incredible_adjective pass_noun from vick_noun to kyle_verb williams_noun williams_noun out jump_noun carr_verb in the end_noun zone_noun 21 0 in 2nd'
negative,'motochat_noun a_noun live_verb in ne_noun scotland_noun winter_noun riding_noun would require_verb hand_noun full_adjective of nail_noun thru_verb the tyre_noun not_adverb ride_verb season_noun nov_noun mar_noun 0'
positive,'user_noun yeah_noun it show_verb glad_adjective you have_verb twitter_adverb HAPPYSMILEY_noun'
negative,'user_noun hey_noun ツ'
positive,'saeed_verb nowplaying_adjective bep_noun ricky_adjective martin_noun and kt_noun tunstall_noun great_adjective song_noun to get_verb you through your sunday_noun hate_verb the rain_noun URL'
positive,'google_noun android 4 0 out HAPPYSMILEY_noun available_adjective with samsung_adjective nexus_noun'
positive,'user_noun one of the girl_noun from user_noun be_verb travel_verb to the game_noun from germany_noun tomorrow_noun help_noun make_verb her trip_noun worthwhile_adjective HAPPYSMILEY_noun'
positive,'in my tl_adjective guy_noun talks_noun about afc_adjective vs_adjective mufc_adjective i_noun know_verb guy_noun u not_adverb wait_verb till saturday_adjective HAPPYSMILEY_noun epl_noun 33'
negative,'user_noun ah_verb yeah should be_verb an option_noun hopefully_adverb USER_adjective figure_noun that out thx'
negative,'do_verb all my homework_noun that \'s_verb due_adjective in for later_adverb this week_noun instead_adverb of the homework_noun that \'s_verb due_adjective for monday_noun and tuesday_adjective twat_noun'
positive,'happy_adjective valentine_noun day_noun o o say_verb what be_verb it feb_adjective 14th already_adverb'
negative,'thanks_noun to user_noun my new_adjective imac_noun be_verb a brick_noun i_noun not_adverb re_adverb install_verb lion_noun and i_noun not_adverb purchase_verb it because it be_verb instal_verb by the former_adjective owner_noun'
positive,'google_noun ice_noun cream_noun sandwich_noun sound_verb yummy_adjective what do_verb you think_verb url_noun google_noun android_noun ice_noun cream_noun sandwich_noun'
positive,'i love_noun ice_noun cream_noun sandwich_noun HAPPYSMILEY_noun android google_adjective samsung_noun'
negative,'never_adverb purchase_verb another item_noun from user_noun'
positive,'just_adverb cu_noun it \'s_verb friday_noun here_adverb be_verb 62 reason_noun why bill_noun murray_noun be_verb awesome_adjective URL'
negative,'after i not_adverb know_verb how many_adjective years_noun you still_adverb not_adverb copy_verb a microsoft_adjective word_noun document_noun heading_noun to powerpoint_verb justsaying_verb'
negative,'our left_adjective side_noun be_verb the weakness_noun 1st game_noun for young_adjective after injury_noun and evra_noun well_adverb evra be_verb evra_noun'
negative,'i_noun have_verb a nightmare_noun last_adjective night_noun where i miss_verb the nd_noun rd_noun of my fantasybasketball_noun draft_noun and they autodrafted_verb me jr smith_verb truestory_adjective lol_noun'
positive,'make_verb the switch_noun from user_noun to user_noun iphone_noun iphone4s_verb smartphone_adjective stevejobs_noun user_noun store_noun URL'
negative,'need_noun user_noun help_noun instal_verb new_adjective io_noun on iphone4_noun and be_verb stick_verb on the find_noun my iphone_noun screen_noun SADSMILEY_noun i_verb keep_verb click_verb next_adjective but it not_adverb work_verb'
positive,'ice_noun cream_noun sandwich_noun to stop_verb carrier_noun bully_verb smartphone_adjective user_noun google_adjective android URL'
negative,'i hate_verb twitter_verb'
positive,'ic_noun look_verb awesome_adjective please_verb let_verb me have_verb it on my phone_noun android google_noun motorola_noun'
negative,'not_adverb sure_adjective what im go_verb to be_verb for halloween_noun yet sun_noun shine_verb be_verb just_adverb too_adverb obvious_adjective larry_adjective bird_noun be_verb the front_adjective runner_noun as of right_noun now_adverb'
positive,'obama_noun remain_verb at 80 to win_verb in today_noun \'s 538 forecast_noun 80 8 if you like decimal_adjective place_noun URL'
positive,'rt_noun user_noun literally_adverb have_verb my mind_noun blow_verb away just_adverb now_adverb google_adjective samsung_noun'
positive,'apple_noun ceo_noun apologize_verb for error_noun ridden_adjective new_adjective map_noun app apple_noun ceo_noun tim_noun cook_noun apologize_verb friday_noun for the company_noun 039_verb s erro_noun URL'
positive,'user_noun you make_verb it too_adverb easy_adjective for me to switch_verb to user_noun iphone see_verb ya'
negative,'on october_noun 25 2011 i tell_verb taylor swift_adjective i_noun not_adverb listen_verb to her until she write_verb about something_noun else_adverb one year_noun later_adverb and here_adverb we be_verb still_adverb'
negative,'i would be_verb so_adverb happy_adjective that its a late_adjective start_noun tomorrow_noun but noo_noun i_noun have_verb to go_verb to catch_verb up day_noun because i fail_verb my fcking_noun french_noun test_noun'
positive,'i_noun wanna_verb celebrate_verb halloween_noun'
positive,'user_noun safari_noun reader_noun own_verb the worldwide_noun web_noun'
positive,'so_adverb apparently_adverb tomorrow_noun be_verb national_adjective kiss_verb day_noun i \'m_verb gonna_verb eat_verb an entire_adjective bag_noun of hershey kiss_noun and call_verb it a day_noun'
positive,'i \'m_verb excite_verb for riri_noun \'s th_noun studio_noun album_noun unapologetic_adjective see_verb the album_noun cover_noun pic_noun twitter_noun com_noun 75swc2pd'
positive,'user_noun get_verb my xbox_noun back_adverb tomorrow_noun honestly_adverb not_adverb wait_verb my friend_noun want_verb a competitive_adjective 3v3 see_verb if cole_noun be_verb up_adverb for it man_noun'
negative,'play_verb jacinto_noun on gear_noun on guardian_noun fer the 1st_adjective time_noun nd its rain_verb wth_noun'
positive,'thank_verb you user_noun for make_verb my ipad_noun 2 feel_verb like new_adjective again_adverb with your new_adjective io_noun 5'
negative,'the prediction_noun machine_noun love_verb kc_verb 8 5 tonight_noun kermit_noun have_verb fuck_verb me every thursday_noun go_verb w_adjective sd_noun so i \'m_verb gonna_verb lose_verb cuz_noun that \'s_verb how it work_verb'
positive,'guess_noun which star_noun be_verb the 5th_adjective most_adverb greatest_adjective woman_noun in the world_noun and win_verb many_adjective grammy_adjective award_noun and be_verb a singer_noun'
positive,'come_verb out_adverb and support_verb recapo_noun tomorrow_noun at silentnight_noun on 113th_adjective and king_noun dr_noun from 4 8 pm_noun be_verb the change_noun you want_verb to see_verb'
negative,'the candle_noun i have_verb for mitch_noun in my room_noun have_verb be_verb burn_verb for almost_adverb 3 hours_noun i_verb not_adverb fall_verb asleep_adverb until it go_verb out'
positive,'twitter_noun twitter_noun HAPPYSMILEY'
negative,'i not_adverb understand_verb y_adverb USER_adjective mail_noun can work_verb seamlessly_adverb in all browser_noun in all platform_noun and microsoft_adjective exchg_noun suck_noun n_adverb say_verb you need_verb ie6_verb'
positive,'still_adverb time_noun to order_verb your halloween treat_verb deadline_noun 2pm cst_adverb today_noun with overnight_adjective shipping_noun to arrive_verb tomorrow_noun URL'
negative,'my halo_noun copy_noun be_verb despatch_verb today_noun that just_adverb scream_verb an early_adjective delivery_noun fingerscrossed'
negative,'i wonder_verb if i tweet_adjective bill_noun gates_noun he \'ll fix_verb my laptop_noun'
positive,'with the new_adjective google_noun android 4 0 ice_noun cream_noun sandwich_noun you can take_verb panorama_noun picture_noun right_adjective out of the box_noun sweet_adjective'
positive,'i \'ve_verb just_adverb be_verb invite_verb to speak_verb at the world_noun economic_adjective forum_noun in davos_noun USER this january_noun thrill_verb and honor_verb URL'
positive,'amazing_adjective new_adjective user_noun io_noun 5 feature_noun URL'
positive,'afterwork_noun social_adjective user_noun s_verb king_noun dr_noun from 4 9 saturday_noun steppin_noun food_noun drink_noun 5 days_noun work_noun and sixth_adjective day_noun for relaxation_noun'
positive,'USER it be_verb 3'
negative,'now_adverb i kinda_noun regret_noun not_adverb go_verb to bolder_verb on friday_noun fuckme_noun'
positive,'now_adverb y \'all know_verb all that halloween_noun candy_noun be_verb gonna_verb be_verb on clearance_noun tomorrow_noun you can save_verb it for valentine_noun \'s day_noun HAPPYSMILEY'
negative,'kerrang_noun be_verb currently_adverb work_verb on our 2013 calendar_noun what band_noun do_verb you want_verb in it and on what month_noun tell_verb me'
positive,'henry_noun winter_noun call_verb tonight_noun \'s game_noun a defining_adjective moment_noun in hodgson_noun \'s england_noun career_noun yawn_noun'
negative,'gonna_verb dump_noun one of my gmail_noun account_verb not_adverb only_adverb do_verb i_adverb get_verb tons_noun of spam_noun i get_verb tons_noun of false_adjective positive_noun not_adverb cool_adjective google_noun'
positive,'yes us tonight_adverb blogger19_verb brizofw_noun tk_noun you user_noun for another fab_noun event_noun more_adverb present_verb too_adverb i need_verb an extra_adjective suitcase_noun pic_noun twitter_noun com_noun ijwnmjrv_noun'
positive,'user_noun thank_verb you for the follow_verb interesting_adjective book_noun you have_verb in amazon_noun think_verb i may check_verb it out HAPPYSMILEY_noun'
negative,'i know_verb a few_adjective others_noun have_verb same_adjective issue_noun rt_noun user_noun 9 now_adverb on my second_adjective full_adjective charge_noun of the day_noun piss_verb user_noun'
positive,'i \'m_verb most_adverb excite_verb about android beam_noun face_noun detection_noun unlock_noun for android ic_noun androidbeam google_noun icecreamsandwich'
negative,'out castle_noun sun_noun and stay_verb there_adverb until tues_noun mother_noun say_verb it aint_verb safe_adjective up dere_noun in that new_adjective york_noun wit_noun sandy_adjective all thru_noun dere_noun fvck_noun you sandy_adjective'
negative,'user_noun next_adjective saturday_noun i should be_verb back_adverb in the city_noun oh shit well_adverb yea he \'ll still_adverb be_verb here_adverb u_adverb get_verb the room_noun w_verb the 74\'\'_adjective hd_noun tv_noun lol_noun'
positive,'success_noun saturday_noun have_verb a great_adjective time_noun at the 4th_adjective annual_adjective girlfriend_noun group_noun celebration_noun user_noun wood_noun user_noun cofield_noun user_noun maddox'
negative,'this be_verb the first_adjective time_noun someone_noun have_verb offer_verb to watch_verb the notebook_noun with me so_adverb i not_adverb watch_verb it alone_adverb for the 5th_adjective time_noun too_adverb bad_adjective it be_verb my mom_noun'
negative,'another nca football_noun coach_noun need_verb lesson_noun in pr_noun 101 1 not_adverb make_verb matter_noun worse_adverb by try_verb to intimidate_verb the medium_noun URL'
negative,'hey user_noun why not_adverb i_verb share_noun a reminder_noun list_noun from my iphone_noun also_adverb why not_adverb i_verb login_noun to the icloud_adjective webpage_noun to modify_verb share_verb from my phone_noun'
positive,'apple_noun ceo_noun apologize_verb for error_noun ridden_adjective new_adjective map_noun app_noun videoSADSMILEY_noun apple_noun ceo_noun tim_noun cook_noun apologize_verb friday_noun for the company_noun URL'
positive,'worst_adjective fucking_adjective night_noun of my life_noun fuckhalloween'
positive,'be_verb think_verb of harry_noun redknapp_noun for the user_noun job_noun for the past_adjective few_adjective days_noun now_adverb would be_verb an absolute_adjective coup_noun c_noun \'mon shebby_noun'
positive,'user_noun you realize_verb mizzou_noun make_verb t_adjective shirt_noun celebrate_verb their win_verb over kentucky_adjective they should commemorate_verb their 8th_adjective place_noun finish_noun on the back_noun'
negative,'user_noun why doesnt_adjective sony_noun promote_verb 1st_adjective party_noun game_noun ac3_adjective commercial_noun be_verb on tv_noun all the time_noun and not_adverb one cont_noun URL'
negative,'just_adverb buy_verb my 1st_adjective heineken_adjective beer_noun in las vega_noun ps_noun i \'ve_verb live_verb here_adverb for 5 yr_noun what take_verb me so_adverb long_adjective pic_noun twitter_noun com_noun wxvobdek_noun'
positive,'iphone_noun 4s_verb almost_adverb have_verb me almost_adverb ice_noun cream_noun sandwich_noun ftw url_noun android google_noun'
positive,'go_verb for a run_noun beautiful_adjective morning_noun man_noun do_verb i love_noun io_noun 5 user_noun iphone_noun'
positive,'hahahaha_noun spanish_adjective people_noun and nadal_noun \'s box_noun all smile_verb after the break_noun in the 5th_adjective set_noun hahahahahaha_noun rewatchingaofinal_noun'
negative,'if price_noun fight_noun either klitschko_verb they \'ll definitely_adverb not_adverb want_verb him wear_verb 10 ouncers_noun may as_adverb well_adverb be_verb bare_adjective knuckle_noun price_noun'
positive,'okay_adjective so today_noun be_verb tatum_noun tuesday retweet_noun if you like channing_verb tatum_noun'
negative,'disappointing_adjective visual_adjective merchandising_noun user_noun simple_noun but lack_verb elegance_noun and sequence_noun not_adverb even_adverb tell_verb us about siri_noun URL'
positive,'dook_noun tomorrow_noun and on the 27th_adjective the game_noun we \'ve_verb all be_verb wait_verb for nc_noun state_noun URL'
negative,'lin_noun pick_verb up a loose_adjective ball_noun and just_adverb truck_noun stuckey_adverb unfortunately_adverb that \'s_verb not_adverb allow_verb to bench_noun with 4th_adjective foul_adjective as piston_noun reclaim_verb lead_noun 67 65'
negative,'twitter_noun not_adverb show_verb my current_adjective mention_verb or my tweet_noun retweeted_verb ughh_noun'
positive,'like if you \'re_verb proactive_adjective about your health_noun not_adverb miss_verb this sunday_noun \'s live_adjective google_noun hangout_noun about genetic_adjective url_noun'
negative,'march_noun 3rd_adjective 2010 do_verb you think_verb kevin_verb rudd_noun be_verb superficial_adjective yes_adverb 85 3 6513_adjective vote_noun not_adverb 14 7 1122 vote_noun rudd_adjective be_verb reveal_verb as a failure_noun auspol_noun'
positive,'rt_verb user_noun raise_verb your hand_noun if you now_adverb want_verb an android4 icecreamsandwich_adjective powered_adjective galaxynexus_noun phone_noun google_noun samsung_verb'
negative,'user_noun wish_noun i_verb could pick_verb month_noun day_noun and year_noun when set_verb a new_adjective calendar_noun item_noun on my iphone_noun why not_adverb the new_adjective io_noun fix_verb this yet_adverb'
negative,'twitter_verb get_verb me all mess_verb up everytime i compose_verb a text_noun msg_noun i_adverb get_verb stress_verb i only_adverb have_verb 140 caracteres_noun all dis_noun networkin_noun be_verb gettin_verb confusin_noun'
positive,'user_noun n_noun i hope_noun u_noun aint_noun tweetn me live_verb from alaska_noun'
positive,'user_noun immad_adjective google_noun always_adverb think_verb ahead_adverb'
negative,'user_noun yeah_noun except that when you ask_verb for a receipt_noun it take_verb them 30 minutes_noun to figure_verb out where it print_verb out fix_verb that user_noun'
negative,'user_noun 319 to repair_verb my ipad_noun 2 apple_noun you \'ve_verb lose_verb me and my 700 a year_noun android here_adverb i_adverb come_verb'
negative,'user_noun why not_adverb you apply_verb and yeah_noun goin_noun to enroll_verb tomorrow_noun xx_noun'
negative,'time_noun to play_verb a game_noun call_verb wait_verb at the user_noun store_noun forever_adverb because the tourist_noun be_verb take_verb forever_adverb with their genius_noun appointment_noun'
negative,'in 27 hours_noun i know_verb if im gonna_verb see_verb the boy_noun live_verb on may 1st_verb omgg_noun im_noun soo_adverb scare_verb for tomorrow_noun'
positive,'feel_verb like super_adjective bowl_noun sunday_noun wait_verb for the big_adjective tnf_noun game_noun tonight_adverb what \'s_verb everyone_noun do_verb for kc_adjective v_noun sd_noun cantcontainexcitement_noun'
negative,'nigga_noun be_verb have_verb th_noun grade_noun fight_noun on here_adverb you in high_adjective school_noun i not_adverb even_adverb deal_verb'
negative,'microsoft_adjective be_verb currently_adverb pay_verb to produce_verb swpats_noun propaganda_noun to lobby_verb politician_noun with to make_verb racketeering_noun seem_verb acceptable_adjective'
positive,'we \'re_verb excite_verb for trunk_noun or treat_verb tomorrow_noun nov_noun 2 night_noun at the boy_noun and girl_noun club_noun in pottstown_noun it will start_verb at url_noun'
negative,'my lip_noun be_verb chap_verb my ovary_noun hurt_verb and i_verb not_adverb think_verb of any scary_adjective movie_noun with alan_noun rickman_noun thursday_adverb sucks'
negative,'if pbo_noun lose_verb ds_noun will blame_verb denver_verb debate_noun fox_noun race_noun economy_noun pbo_noun remoteness_noun biz_noun conflict_noun staff_noun not_adverb 2nd_adjective term_noun agenda_noun failure_noun 2 sell_noun 1st term_noun'
positive,'user_noun just_adverb get_verb the new_adjective io_noun upgrade_noun with imessage good_adjective luck_noun survive_verb now_adverb USER'
positive,'happy_adjective birthday_noun to the coolest_noun golfer_noun in bali_adjective user_noun HAPPYSMILEY_noun may you become_verb cool_adjective and cool_adjective everyday_adjective stay_noun humble_adjective little_adjective sister_noun xx_noun'
negative,'liz_noun be_verb kinda_adverb dumb_adjective when it come_verb to men_noun dna swap_verb not_adverb even_adverb bad_adjective in port_noun charles_noun it \'s_verb just_adverb call_verb tuesday_adjective gh'
positive,'nadal_noun at the parc_noun des prince_noun this saturday_noun big_adjective news_noun rafael_noun nadal_noun accept_verb the invitation_noun of paris_noun saint_noun germ_noun URL'
positive,'this sunday_noun come_verb watch_verb the raven_noun take_verb on the brown_noun and help_verb support_verb the baltimore_noun humane_adjective society_noun captain_noun URL'
positive,'new_adjective io_noun 5 update_noun be_verb the best_adjective iloveyou_noun USER'
negative,'hmm a lot_noun of siri_noun feature_noun not_adverb work_noun in canada_noun location_noun and direction_noun seriously_adverb user_noun come_verb on'
positive,'volunteer_verb 4 the obama_noun campaign_noun this be_verb but i_verb keep_verb waitin_noun 4 olivia_noun to come_verb in yell_verb super_adjective tuesday_noun be_verb come_verb people_noun USER'
positive,'user_noun the iphone_noun 4s be_verb great_adjective genius_noun'
positive,'yay_noun for blake_noun maybe_adverb we will have_verb a cma_noun baby_noun in 9 month_noun total_adjective class_noun in speech_noun for blake_noun and miranda_noun tonight_noun'
negative,'how apple_noun eclipse_verb microsoft_adjective url_noun from user_noun'
negative,'if microsoft_adjective have_verb more_adverb interoperability_noun between their product_noun xbox 360 windows_noun 7 windows_noun phone_noun 7 zune_noun i \'d be_verb a windows_noun phone_noun user_noun'
negative,'and now_adverb i do_verb see_verb it \'s_verb up i_noun \'ll blame_verb it on a case_noun of the monday_noun creighton_noun pick_verb to win_verb wbb_noun siu_noun pick_verb to finish_verb 8th ahead_adverb of drake_noun ue_noun'
positive,'hahaha_noun integrated_adjective data_noun usage_noun manager_noun in sucha brilliant_adjective way_noun sleek_adjective design_noun superb_adjective and i \'m_verb only_adverb watch_verb video_noun lol_verb google_noun'
positive,'dostupan_noun sdk_noun wow_noun r_noun e_noun s_verb p_noun e_noun c_noun t_noun google_noun icecreamsandwich'
negative,'try_verb explain_verb twitter_adverb to my mom_noun but her why would you want_verb to do_verb that argument_noun be_verb pretty_adverb bulletproof_adjective igiveup_noun'
negative,'fuck_verb i forget_verb the net_noun opener_noun be_verb move_verb to sunday_noun and i_noun gotta_verb go_verb with my dad_noun i_noun have_verb to drive_verb home_noun from find_verb fast_adjective rushingflow_noun'
positive,'play_verb user_noun all day_noun to prep_verb for tomorrow_noun \'s concert_noun at fort_noun canning go_verb baby_noun go_verb go_verb'
negative,'1 rt_noun user_noun med_verb the background_noun be_verb so_adverb horrible_adjective for this stream_noun samsung_adjective google_noun nexusprime they should \'ve_verb see_verb what adobe_noun do_verb at adobemax_noun'
positive,'user_noun user_noun you guy_noun rock_verb tonight_adverb see_verb you in kentucky_adjective on saturday_noun'
positive,'wait_verb for the highlight_noun of my thursday night_noun celebrity_noun juice_noun nolife_noun'
negative,'user_noun google_noun be_verb terrible_adjective at presentation_noun hate_verb the terrible_adjective camera_noun interference_noun from the huge_adjective screen_noun behind the speaker_noun headache_noun'
positive,'this time_noun tomorrow_noun i_noun will be_verb en route_noun to san fran_noun with my beautiful_adjective ladyfriend_noun user_noun life_noun be_verb pretty_adverb excellent_adjective'
negative,'hey user_noun stop_verb send_verb your automatically_adverb depreciate_verb all iphones_noun older_adjective than the 4s_adjective signal_noun my iphone4_noun be_verb die_verb rapidly_adverb processor_noun wise_adjective'
negative,'ios5 get_verb sloppy_adjective user_noun u_noun need_noun to check_verb your qa_noun team_noun too_adverb many_adjective issue_noun with apps_noun data_noun and syncing_noun'
positive,'user_noun software_noun yes_adverb good_adjective point_noun about erp_adjective but unfair_adjective assessment_noun in say_verb sage_noun sap_noun and microsoft_adjective dynamics_noun be_verb not_adverb deliver_verb'
positive,'love_verb my new_adjective s_noun thanks_noun user_noun for ios5_verb'
negative,'google_adjective wallet_noun be_verb come_verb to metropcs_noun so_adverb now_adverb you not_adverb need_verb to sign_verb a contract_noun to have_verb your identity_noun steal_verb more_adverb joke_noun URL'
positive,'literally_adverb have_verb my mind_noun blow_verb away just_adverb now_adverb google_adjective samsung_noun'
positive,'lmfao_adjective look_noun at the argument_noun i_noun have_verb with siri_noun user_noun user_noun URL'
positive,'sit_verb here_adverb with a cuppa_noun coffee_noun watch_verb jeremy_noun kyle_noun with user_noun lovely_adjective'
positive,'user_noun u_noun prove_verb to be_verb a better_adjective scriptwriter_noun than shazia ilmi_noun ramdev_noun will end_verb fast_adverb or move_verb to ramlila_noun where he have_verb permission_noun till 30 aug_adjective'
negative,'yeh_adverb behatreen samay_adjective hay_noun parivar_noun honeka_noun say_verb the microsoft_adjective ad_noun in hindi_adjective preaching_noun family_noun values_noun to indian_noun get_verb a local_adjective ad_noun agency_noun guy_noun'
negative,'user_noun and then_adverb both team_noun take_verb dumps_noun in the nd_noun round_noun of the big_adjective dance_noun ku flame_verb out against ucla_noun mizzou_noun lose_verb to northern_adjective iowa'
positive,'ready_adjective for some ice_noun cream_noun sandwich_noun google_noun android'
positive,'feed_verb beige_adjective book_noun fiscal_adjective cliff_noun concern_noun huring_verb retail_adjective sales_noun weak_adjective spending_noun and loan_noun demand_noun steady_adjective very_adverb mixed_adjective report_noun economy_noun'
negative,'thank_verb you twitter_verb for not_adverb give_verb me the 10 tweet_noun that have_verb be_verb tweet_verb at me in the past_noun 3 days_noun lol blameitontheiphone_noun ineedtoupdate_noun'
negative,'i have_verb to drive_verb with ms_noun pope_noun saturday_noun kill_verb me now_adverb'
negative,'how \'s channel_noun 4 celebrate_verb its 30th_adjective anniversary_noun be_verb it pretend_verb the first_adjective 20 years_noun when it be_verb any fucking_adjective good_noun never_adverb happen_verb'
positive,'absolutely_adverb loving_adjective paul_noun o\'grady_noun \'s series_noun on battersea_noun dog_noun home_noun will be_verb gutted_verb when it finish_verb next_adjective week_noun pogdogs_noun'
negative,'axl_noun rise_verb need_noun to just_adverb give_verb up now_adverb not_adverb later_adverb not_adverb soon_adverb not_adverb tomorrow_adverb now_adverb'
positive,'samsung_adjective and google_adjective have_verb closely_adverb collaborate_verb to push_verb the mobile_adjective experience_noun forward_adverb we be_verb please_verb to url_noun google_noun'
positive,'microsoft_adjective store_noun offer_verb up free_adjective windows_noun phone_verb 7 devices_noun microsoft_adjective microsoftstores_noun URL'
positive,'welcome_adjective to the twitter_adjective world_noun user_noun this be_verb due_adjective to ios5_verb and user_noun thanks_noun guy_noun'
positive,'omg_noun HAPPYSMILEY_noun HAPPYSMILEY_noun microsoft_adjective sharepoint_noun be_verb actually_adverb work_verb thanks_noun to my excellent_adjective colleague_noun william'
negative,'why be_verb it so_adverb hard_adjective to find_verb the user_noun these days_noun go_verb to 3 store_noun for the castle_noun cover_noun issue_noun none_noun will search_verb again_adverb tomorrow_noun'
positive,'thanks_noun android for admit_verb you \'re_verb ugly_adjective new_adjective font_noun be_verb a good_adjective start_noun ic_noun google_noun'
positive,'incredible_adjective 4 million iphone_noun 4ss_verb in 3 days_noun 135 better_adjective than the iphone_noun 4 url_noun user_noun iphone4s'
negative,'give_verb me 5 min_noun with candy_noun the dancer_noun from deja_noun vu_noun i_adverb \'m_verb nut_verb on my 4th_adjective pump_noun she that bad_adjective lol_noun'
positive,'icecream_noun sandwich_noun look_verb good_adjective so_adverb far_adverb android google_noun'
negative,'have_verb issue_noun with siri_noun reach_verb network_noun today_noun too_adverb many_adjective use_noun or my signal_noun USER'
positive,'the woman_noun in black_adjective the legendary_adjective ghost_noun thriller tour_verb to dubai_verb and abu_verb dhabi_noun in november_noun december_noun more_adverb URL'
positive,'love_verb love_verb love_verb ios 5 user_noun'
negative,'user_noun why be_verb my iphone_noun battery_noun so_adverb crappy_adjective fail_verb'
negative,'think_verb sandy_adjective be_verb a disaster_noun reelect_noun obama_noun and he \'ll show_verb you a real_adjective disaster_noun we can rebuild_verb after sandy_adjective but not_adverb after 4 more_adjective of obama_noun'
negative,'francesco_noun totti_noun think_verb roma_noun will be_verb unable_adjective to catch_verb juventus_noun want_verb the seriea_noun side_noun to aim_verb for 3rd_noun this season_noun URL'
positive,'ground_noun hog_noun day_noun be_verb such_adjective a good_adjective film_noun sunday_noun be_verb for food_noun and film_noun sunday_noun'
positive,'never_adverb start_verb work_verb on your dream_noun and goal_noun tomorrow_noun tomorrow_noun never_adverb come_verb if it mean_verb anything_noun to u_verb act_noun now_adverb getafterit_verb'
negative,'damn_adjective kevin_adjective love_noun not_adverb even_adverb break_verb his hand_noun in a game_noun but in practice_noun ai_verb voice_noun'
positive,'ben_noun amos_noun do_verb well_adverb USER city_noun another clean_adjective sheet_noun v_noun charlton_noun he say_verb he \'s_verb enjoy_verb the challenge_noun of play_verb regular_adjective 1st_adjective team_noun f\'ball_noun mufc'
positive,'oh yes and now_adverb the android_noun beam_noun alright i make_verb the right_adjective decision_noun to be_verb on team_noun google_adjective team_noun android'
negative,'…and only_adverb the first_adjective 23 image_noun in my photo_noun roll_noun make_verb it over seriously_adverb USER_adjective how do_verb you fuck_verb this up so_adverb much_adverb'
positive,'i agree_verb with user_noun that the hangout_noun on google_noun be_verb friggin\'_adjective awesome_adjective ”_noun'
negative,'be_verb addict_verb to temple_noun run_noun may be_verb the worst_adjective thing_noun that \'s_verb happen_verb to me haha_noun'
negative,'will evelyn_adverb ever_adverb finish_verb her hw the world_noun may never_adverb know_verb'
negative,'user_noun user_noun t_noun u_noun not_adverb tell_verb me there_adverb not_adverb at least_adjective 1 64gb iphone_noun 4_noun in la or vega_noun give_verb me a fucking_adjective break_noun'
negative,'i do_verb worry_verb about the mentality_noun of the average_adjective tweeter_noun when i see_verb jeremy_noun kyle_noun and christmas_verb trend_verb on november_noun 1st'
positive,'can channing tatum_noun be_verb a stripper_noun again_adverb just_adverb for me on my 18th_adjective birthday_noun HAPPYSMILEY'
positive,'sound_noun tasty_adjective p_noun rt_noun user_noun google_noun launch_verb android_verb ice_noun cream_noun sandwich_noun os_noun URL'
negative,'wow_noun draw_verb peterson_noun be_verb just_adverb convict_verb on september_noun th_noun for murder_noun of his 3rd_adjective wide_adjective and they never_adverb found_verb the body_noun of his 4th_adjective wide_adjective smfh_noun'
positive,'love_verb the open_verb debate_noun rap_noun game_noun kathy_noun crowley_noun october_noun 20 not_adverb mars_noun URL'
negative,'i not_adverb really_adverb like siri_noun \'s voice_noun perhaps_adverb user_noun can get_verb star_noun war_noun voice_noun just_adverb like user_noun URL'
negative,'user_noun i never_adverb intend_verb to get_verb into so_adverb much_adjective of this with you i_verb follow_verb u on twitter_noun after u be_verb suggest_verb cont_noun URL'
negative,'iqaluit_noun just_adverb not_adverb be_verb iqaluit_noun without the drunk_noun scream_verb at each other_adjective on a saturday_adjective morning_noun depress_verb bugger_noun'
negative,'i hate_noun tron_noun theme_noun google_noun ic_noun'
negative,'abc_adjective ricky_adjective ponting_noun and luke_noun butterworth_noun make_verb wednesday a tough_adjective day_noun at the office_noun for south_adjective australia_noun in their sh_noun URL'
positive,'user_noun stauffer_noun imo_noun with gagner_noun as you develop_verb depth_noun 89 would slot_noun nice_adjective as a 3rd_adjective centre_noun'
positive,'kyle_noun williams_noun have_verb \'good_adjective chance_noun \' to play_verb sunday_noun for bill_noun \'dealing with an ankle_noun injury_noun williams_noun get_verb back_adverb to pr_verb URL'
positive,'i \'ll be_verb do_verb the senior_adjective bowl_noun fun_noun run_verb with my niece_noun next_adjective saturday_noun'
positive,'all ricky_adjective martin_noun \'s fan_noun interested_adjective in join_verb sip_noun you be_verb welcome_adjective to do_verb so_adverb theme_noun mustache_noun 20oct_verb sit_verb tag_noun under sexysoulsinterestingpics_noun'
negative,'i hate_verb my user_noun computer_noun thats 3500 dollar_noun down the drain_noun'
negative,'price_noun may have_verb lay_verb out fraundley_noun harrison_noun out pretty_adverb bad_adjective and easily_adverb but still_adverb both klitschko_noun brother_noun wipe_verb the floor_noun with him box_verb'
positive,'why i love_noun microsoft_adjective gt_noun microsoft_adjective hosting_noun kid_noun techfest_verb to encourage_verb career_noun in tech_adjective url_noun babygeeks_noun via user_noun'
negative,'today_noun \'s qsteaser_noun name_noun the 7 player_noun who have_verb score_verb more_adjective than 50 goal_noun in the english_adjective premier_adjective league_noun whose surname_noun begin_verb with a vowel_noun'
