@relation Tweets

@attribute Class {positive,negative}
@attribute Text STRING

@data
negative,'rt USER i rt \'s tomorrow twitter lil blue ass bird cont URL'
positive,'sweet apple replaced glass not USER'
positive,'rt USER yahoo 4 sale yrs microsoft bought glad not b deal year'
negative,'congratulations braves jason heyward gold glove honor j hey kid'
positive,'a secret country imagine sex miranda lambert blake URL'
negative,'i hell restore calendar events terrible bug apple USER icloud anothericloudfail'
negative,'a piece candy injected'
negative,'fact i not plans tomorrow night \'s night fl a min'
negative,'haw class cancelled tomorrow i not bca 101 i \'d eat worms'
negative,'USER canceled frankie date supposed tomorrow rescheduled show south bend'
positive,'i wanna wah gwaan wednesday \'s tonite'
positive,'not matter ray lewis defensive player play game hes heart hes anger'
negative,'stuck duped calendar mail battery sucking USER hell icloud osx lion a disappointment'
negative,'dimitrov querrey tsonga harrison split coaches year \'re football clubs'
positive,'scott evelyn swanson work fema happy host trick treaters tonight evelyn heads tomorrow URL'
positive,'awesome USER moving vancouver dev evangelist microsoft finally a local'
positive,'USER USER i'
positive,'james harden nasty tonight not leave a title caliber team \'s elite fearthebeard'
negative,'USER siri exclusive iphone 4s sorude'
positive,'tomorrow i \'m air live 9 05 wjct radio tv taping good morning jacksonville 10 30 excitingtimes'
positive,'rt USER android 4 0 ice cream sandwich smartphone operating systems outdated androidbeam wo'
negative,'updating ios5 regular iphone4 slower messed USER give a free 4s call'
negative,'man c ajax itv tues celtic barca skys2 wed USER sort ya fuds'
negative,'alright guys mtl havlat not suprised a trade sharks havlat mtl'
positive,'enjoy microsoft search idea search miley URL great'
negative,'god \'s a daft merlin not very bright circe apparently sat washing paws ignoring girls'
positive,'adele won 8 grammys not wrong i songs adam \'s voice not won dgit'
negative,'USER debunking reports consumed 14 hot dogs sitting martinsville speedway press box closer 6 8'
negative,'iranian general israel \'s iron dome not deal missiles talking finding'
positive,'nice guy USER store replaced phone gratis i showed hairline crack screen USER'
positive,'awesome response guys correct answer sam gagner brendan smith put draw coming thursday jt'
negative,'google introduce android tablet called \'ice cream sandwich \' i \'m a singaporean i \'m very confused'
negative,'USER not i option a replacement iphone 4s not i 2 duff iphones USER USER USER'
negative,'USER unhappy service product quality not buy USER'
negative,xfactor
negative,'hindi keyboard ios5 cheer USER support 20 missing indian languages fail'
negative,'USER not appropriately project resources needed siri not very reliable'
positive,'jerzy boy janowicz murray paris \'ll a master \'s 100 winner not big 4 3rd'
positive,'galaxy nexus os improvements stacks scrolling introduced widgets richer content samsung google android bit ly nejbye'
positive,'USER i smell a 2nd pro bowl boy safety league shout solid legal hit thehawk4probowl'
positive,'•take • a twitter • sleep lt 3 plan HAPPYSMILEY'
negative,'austin rivers stronger spurs guards muscling tonight started scored 4th hornets'
negative,'lmfao die niggas nca tomorrow'
positive,'\'s ita kind not play hats ray lewis 52 thegreatest'
negative,'microsoft adobe lose 13 5bn piracy report URL'
negative,'\'s a rumor goin vote ima y \'all'
negative,'o johnson commits 3rd foul \'s cold bench 3 fouls a turnover q4 pacers losing 98 87 4 52 left'
negative,'USER 7 years figure properly syncronize iphone wow ios5'
negative,'not put a youtube video todd bertuzzi assaulting steve moore ipad \'s penalty box'
positive,'USER happen online mccurdians trended jennette ellen mccurdian monday HAPPYSMILEY'
positive,'USER justin tea time sophia grace rose tomorrow ellen show 4 HAPPYSMILEY'
negative,'good job google shit shipping infofail'
negative,'caltrain not catch a break mt USER news 10 30 a m train 425 struck a female train tracks south 16th street'
negative,'rt USER maine rt USER i rt \'s tomorrow twitter lil blue ass bird cont URL'
negative,'USER ios5 geolocation suburbs 2 words drops map pins states fix'
positive,'picked december issue wdc includes a full depth review nikon \'s d600 URL'
positive,'impressed w image composite editor USER creating panoramas individual images URL tx microsoft'
negative,'hey USER wanna fix fucking playlist order piece shit'
positive,'facebook power users \'have google twitter \' telegraph URL socialmedia'
negative,'good article USER fucked lion future URL fb'
positive,'4th album red 20millionswifties 6 grammy awards 10 amas 13 bmi awards reigning entertainer year acm 6yearstaylorswift'
positive,'bright side tomorrow \'s chocolate day getexcited'
negative,'watched galaxynexus announcement google samsung keeping buying \'s verizon fail'
negative,'URL friends billgates steveballmet microsoft enemies HAPPYSMILEY'
negative,'godsister ass straight home school tomorrow nca not place school'
negative,'watching good deeds 1st time i \'m emotional crap smh'
negative,'lorax stupidest animated movies i \'ve sat i wasted a nap'
positive,'larry bird ole \' 3pt contest tonight alfred e smith dinner romney 1st absolutely crushed obamafailed'
negative,'sundays sag a friday idaho boring fuck'
negative,'not point twitter idontunderstand'
positive,'i find sleep long day weekend'
positive,'7thingsaboutmybestfriend treating cookout tomorrow i jacksonville USER lovinn'
negative,'itunes USER worst product worse newton hockey puck mouse \'s utterly painful'
positive,'google \'s icecreamsandwich revealed i \'m android i a phone i \'m keeping iphone'
positive,'USER congratulations celebrating british kid singers sophia grace \'s rosie \'s 1st anniversary a visit show'
negative,'kendrick perkins worst goatee sports'
negative,'i USER USER \'s profitering lack customer service fucking'
negative,'USER owen1 bulls season tips wednesday night sacramento kings excited not word frustrated'
negative,'barack obama cared 4 people nj lift union ban george bush 3days katrina sandy october failed leadership'
negative,'watching ghost rider spirit vengeance \'s worse thought fb'
negative,'USER love life returned \' heath slater a rough day tanning place URL'
positive,'google HAPPYSMILEY lovin'
negative,'turkey \'s gul erdogan bicker double headed government URL USER USER'
positive,'dishonoured awesome not rank journey walking dead i \'s 4th mass effect 3'
negative,'man i \'m death mitch lucker rest peace'
negative,'USER iphone4 ios5 equal battery life'
positive,'USER da yeah'
negative,'shoutout 4 USER USER'
positive,'twitter a days i smashed iphone USER very nice gave a HAPPYSMILEY'
positive,'not 69 93 redsox not win postseason awards'
negative,'microsoft broke law played victim engages racketeering calls victims outlaws respect ip'
negative,'heck USER source code wtf google'
positive,'USER not wait series starts sunday britain redjohn'
negative,'rudd rains abbott \'s parade kevin rudd spoil julia gillard \'s party yesterday gate cra URL'
positive,'president talking growing economy billy cundiff explaining a field goal 4th quarter'
negative,'i \'m not gon victor cruz real deal lines not slot not disappear sunday'
positive,'fabio capello i \'ve days i assure russia capable a good result portugal tomorrow'
negative,'not not kick tribe called quest answering a text billy cundiff'
positive,'scorcher fest returns duke a huge day live music years record 180 acts sunday 18th URL'
positive,'gas house hit 3 39 i \'m chapel hill sat HAPPYSMILEY'
positive,'create folders photo album ios5 finally USER \'s a thorn side a newfeature'
negative,'i \'ve a couple iphone 4s \'s not windows phone 7 \'s microsoft not hot'
negative,'USER not location reminders ipad2 point updating ios 5'
positive,'heat knicks series 1st'
negative,'prolly ganna late work bc USER screwed phone alarm'
negative,'i jason taylor robbed married duo tonight blake miranda'
negative,'screw USER ios 5 i not download crap i \'m tired problem figured connection timing'
positive,'noel gallagher \'s hfb kopparberg a damn perfect saturday evening 100 perfect i a noel gig'
positive,'updated live wallpaper virtual buttons disappear full screen mode awesome widgets android google'
positive,'happy valentines day brazilian friends'
positive,'macbook sick USER'
positive,'smashing fifa atm won capital cup 1st league finals f a cup champions league'
negative,'dear USER turn icloud save bandwidth not delete document ipad \'s bullshit'
positive,'USER USER effing amazing'
negative,'microsoft careers site giving errors i search weird'
negative,'USER wtf not add newsstand a folder walled garden not remind'
negative,'jokes edgar davids plays barnet wtf happened leeds wednesday game tonight'
positive,'microsoft store i spend hard earned cash vslive'
positive,'100 tweet twitter providing keeping busy school'
positive,'USER USER USER guys taught google android design a decent phone metro good job guys'
positive,'not wait USER boys USER USER friday athens'
negative,'USER people real fucking dicks'
positive,'proud USER huge upset maryland time tomorrow night godeacs'
negative,'dm \'s fucking late damn twitter'
positive,'USER reminder request guys sing kingdom thursday safe sound HAPPYSMILEY'
positive,'sarah g day pa rin talaga huwow ilang araw na ba HAPPYSMILEY'
positive,'aww love austin rivers happy start 1st nba game \'s boys lets spurs spurs nba'
positive,'unbelievable data usage info ice cream sandwich icecreamsandwich googland google android ics'
negative,'stop dude USER dook football sun shines a dog \'s a days unc'
positive,'USER thnx not twitter pretty damn amazing hope yr enjoying fast i'
positive,'con ed automated 8 days area not'
negative,'USER “USER apple pushed maps turn turn navigation launch november australia URL'
positive,'register galaxy nexus HAPPYSMILEY URL android google'
negative,'universe expanded studying physics USER USER pic twitter 1pwtb6yp'
negative,'sunday turning day i play temple run social life a joke lvl 100'
positive,'valentine \'s day linkin park not newest song \'s'
negative,'time twitter email pple a bunch niggas hoes USER'
positive,'lunch today 19 00 eating microsoft attending vslive priceless'
positive,'happy halloween starting wicked wednesday listening pink floyd leonard cohen boys tonight yay'
positive,'love microsoft campus love feeling mixer building vslive bringing conference'
negative,'murray dallas cowboys felix questionable atlanta game not good running backs'
positive,'goodnight big day tomorrow i \'m school 3 00 argentina time i stay mallin tomorrow i \'ll'
positive,'terms unified communications giants surprised underrated microsoft'
negative,'filmquotefriday worst fucking deal i johnny blaze ghost rider spirit vengeance 3d blu ray dvd monday'
negative,'mentions not work tl not wanting update twitter moving servers maintenance'
positive,'\'s midnight east coast means USER birthday happy 20th birthday nick j 33'
negative,'1st impressions ios5 disappointed w upgrade restore lot apps folders missing USER time in2 orging fail'
negative,'i sucks USER rt USER aaron interesting note droid razr \'s battery not removable'
negative,'talking act \'s sat \'s deciding i college applying colleges college stresses'
positive,'oilersmobile july 20 sam gagner URL USER nice year'
positive,'iran \'s khamenei administration hated government entire world URL'
negative,'USER USER USER lets \'s wait interests ppl meego not likes microsoft forced fed wps'
negative,'elon university not rip chords concert saturday \'re sinning'
negative,'i sarah g live sunday watch'
negative,'a cheap shot scumbag bit i fuck todd bertuzzi'
positive,'USER movie day grammy \'s hot chocolate tomorrow pleaseohplease'
negative,'storm february 9th endymion canceled parades start 7am sunday mardigras nola'
positive,'i tkts plan b feb announced support acts labrinth rudimental news tres happy'
positive,'USER u r a 5 star hog fans va3 u props coach wednesday night signing day event ville wps'
positive,'a wonderful workshop thursday sag office carol nadell selective casting a URL'
positive,'icecreamsandwich samsung google \'s event live blog USER not i switched android'
negative,'careless world tour hit 8 places cali haha fuck yoo'
positive,'tomorrow biggest music entertainment show not \'s not ricky martin click URL'
positive,'USER USER rivera i \'m ios user ics awesome great job google'
negative,'USER rt USER mobileme issues syncing accessing mail a good premise icloud USER'
positive,'i fancy ice cream sandwich google android works htc desire'
negative,'i not change yesterday i day hope tomorrow anonymous'
negative,'hell twitter a tv man panasonic epicfail'
positive,'dave great show tonight craig i \'ve bed i \'ll catch tomorrow USER show david letterman'
negative,'installing net framework very years unborn child college microsoft'
negative,'microsoft freezes xbox accounts hack reports URL USER'
negative,'shit shit shit ios5 update ate apps data media USER time rebuild'
positive,'a thursday night celebrity juice hilarious'
positive,'amazing concert tonight jim white tcu jazz ensemble faculty jazz combo not tomorrow night URL'
positive,'great james stewart story today \'s ny times importance architecture USER retail success URL'
negative,'garbage twitter'
negative,'USER ios 5 a pain ass not room music photos apps i undo garbage'
positive,'not bad USER sells 4 million iphones debut weekend bloomberg URL smartphone sm rt USER'
positive,'yay mom told grammy coming tomorrow woot woot loveher'
negative,'niggas boutta droppin flies georgetown tomorrow not catchh'
positive,'heart gold twat glass c \'mon baby not ya yes a glass twat a womb a view HAPPYSMILEY lol'
negative,'USER microsoft office programs work anymore lion upgrade'
positive,'i love asia \'s friend i 7th grade'
negative,'comparing USER live USER apps USER icloud i not icloud leading crowd agree'
positive,'USER liam payne \'re very great hope argentina xx admire follow'
positive,'i comeposed twat september 15th technically iv a twitter a long time forgot good'
positive,'gotta flight tomorrow denzel greatest actor'
negative,'1 rt USER newton USER fix siri not connect network'
negative,'bear power crisis jayalalithaa chief minister jayalalithaa wednesday asked people tamil URL'
negative,'rick stein saturday kitchen quote fishing worlds dangerous job haha thinkaboutitnobhead'
negative,'realized i \'ve spent halloween super bowl sunday birthdays library a computer lab'
positive,'interesting bookcase rt USER google releases infinite digital bookcase URL USER'
positive,'loving ipod update USER'
negative,'planet living microsoft ceo fail palmface URL'
negative,'pull a fast today margarita day false drinking margaritas not margarita day'
negative,'dear USER convenient handy thoughtful smart iphone ios5 update \'re apps not work anymore SADSMILEY gr mbl'
positive,'fifa league results tables a bit realistic man utd relegation zone 15 games aston villa 2nd'
negative,'dell comp shitty microsoft vista blue screened i swear steve jobs ghost coming finish started appledomination'
positive,'wow microsoft tech turns body a touchscreen URL USER'
negative,'interesting read apple eclipsed microsoft URL USER cc USER'
negative,'i watched paranormal activity night tonight i stay house fucking brilliant'
positive,'kasabian fast fuse shuffle ipod showing excitement USER tuesday'
negative,'patrick \'s suit '
positive,'i google toys'
positive,'galaxy nexus video awesome nexus samsung google android bit ly nejbye'
negative,'USER pls launch siri iphone4 disappointed spending hours upgrading ios5'
positive,'incredible pass vick kyle williams williams jumps carr zone 21 0 2nd'
negative,'motochat a1 live ne scotland winter riding require hand full nails tyres not ride season nov mar 0'
positive,'USER yeah shows glad twitter HAPPYSMILEY'
negative,'USER hey ツ'
positive,'saeed nowplaying bep ricky martin kt tunstall great songs sunday hate rain URL'
positive,'google android 4 0 HAPPYSMILEY samsung nexus'
positive,'USER girls USER traveling game germany tomorrow trip worthwhile HAPPYSMILEY'
positive,'tl guys talks afc mufc i guys u not wait saturday HAPPYSMILEY epl 33'
negative,'USER ah yeah option USER figures thx'
negative,'homework \'s due week homework \'s due monday tuesday twat'
positive,'happy valentines day o o feb 14th'
negative,'USER imac a brick i not install lion i not purchase installed owner'
positive,'google ice cream sandwich sounds yummy URL google android ice cream sandwich'
positive,'i love ice cream sandwich HAPPYSMILEY android google samsung'
negative,'purchasing item USER'
positive,'cus \'s friday 62 reasons bill murray awesome URL'
negative,'i not years not copy a microsoft word document headings powerpoint justsaying'
negative,'left side weakness 1st game young injury evra evra evra'
negative,'i a nightmare night i missed 2nd fantasybasketball draft autodrafted jr smith truestory lol'
positive,'making switch USER USER iphone iphone4s smartphone stevejobs USER store URL'
negative,'USER installing ios iphone4 stuck find iphone screen SADSMILEY i clicking not work'
positive,'ice cream sandwich stop carriers bullying smartphone users google android URL'
negative,'i hate twitter'
positive,'ics awesome phone android google motorola'
negative,'not im halloween sun shine obvious larry bird front runner'
positive,'obama remains 80 win today \'s 538 forecast 80 8 decimal places URL'
positive,'rt USER literally mind blown google samsung'
positive,'apple ceo apologizes error ridden map app apple ceo tim cook apologized friday company 039 s erro URL'
positive,'USER easy switch USER iphone ya'
negative,'october 25 2011 i told taylor swift i not listen wrote year'
negative,'i happy a late start tomorrow noo i catch day i failed fcking french test'
positive,'i wanna celebrate halloween'
positive,'USER safari reader owns worldwide web'
positive,'apparently tomorrow national kissing day i \'m gonna eat entire bag hershey kisses call a day'
positive,'i \'m excited riri \'s 7th studio album unapologetic album cover pic twitter 75swc2pd'
positive,'USER xbox tomorrow honestly not wait friends a competitive 3v3 cole man'
negative,'playing jacinto gears3 guardian fer 1st time raining wth'
positive,'USER making ipad 2 feel ios 5'
negative,'prediction machine loves kc 8 5 tonight kermit fucked thursday w sd i \'m gonna lose cuz \'s works'
positive,'guess star 5th greatest women world won grammy awards a singer'
positive,'support recapo tomorrow silentnight 113th king dr 4 8 30pm change'
negative,'candle i mitch room burning 3 hours i not fall asleep'
positive,'twitter twitter HAPPYSMILEY'
negative,'i not understand y USER mail work seamlessly browsers platforms microsoft exchg sucks n ie6'
positive,'time order halloween treats deadline 2pm cst today overnight shipping arrive tomorrow URL'
negative,'halo4 copy despatched today screams early delivery fingerscrossed'
negative,'i i tweet bill gates \'ll fix laptop'
positive,'google android 4 0 ice cream sandwich panorama picture box sweet'
positive,'i \'ve invited speak world economic forum davos USER january thrilled honored URL'
positive,'amazing USER ios 5 feature URL'
positive,'afterwork social USER s king dr 4 9 saturday steppin food drinks 5 days work sixth day relaxation'
positive,'USER 3'
negative,'i kinda regret not bolder friday fuckme'
positive,'y \'all halloween candy gonna clearance tomorrow save valentine \'s day HAPPYSMILEY'
negative,'kerrang working 2013 calendar bands months'
positive,'henry winter calling tonight \'s game a defining moment hodgson \'s england career yawn'
negative,'gonna dump gmail accounts not i tons spam i tons false positives not cool google'
positive,'yes tonight blogger19 brizofw tk USER fab event presents i extra suitcase pic twitter ijwnmjrv'
positive,'USER follow interesting book amazon i check HAPPYSMILEY'
negative,'i a issue rt USER 9 full charge day pissed USER'
positive,'i \'m excited android beam face detection unlock android ics androidbeam google icecreamsandwich'
negative,'castle sun staying tues mother aint safe dere york wit sandy dere fvck sandy'
negative,'USER saturday i city shit yea \'ll u room w 74\'\' hd tv lol'
positive,'success saturday a great time 4th annual girlfriend group celebration USER wood USER cofield USER maddox'
negative,'time offered watch notebook i not watch 5th time bad mom'
negative,'nca football coach lessons pr 101 1 not matters worse intimidate media URL'
negative,'hey USER not i share a reminder list iphone not i login icloud webpage modify sharing phone'
positive,'apple ceo apologizes error ridden map app videoSADSMILEY apple ceo tim cook apologized friday company URL'
positive,'worst fucking night life fuckhalloween'
positive,'thinking harry redknapp USER job days absolute coup c \'mon shebby'
positive,'USER realize mizzou t shirts celebrating win kentucky commemorate 8th place finish'
negative,'USER doesnt sony promote 1st party games ac3 commercials tv time not cont URL'
negative,'bought 1st heineken beer las vegas ps i \'ve lived 5 yrs long pic twitter wxvobdek'
positive,'iphone 4s ice cream sandwich ftw URL android google'
positive,'a run beautiful morning man i love ios 5 USER iphone'
positive,'hahahaha spanish people nadal \'s box smiling break 5th set hahahahahaha rewatchingaofinal'
negative,'price fights klitschko \'ll not wearing 10 ouncers bare knuckle price'
positive,'today tatum tuesday retweet channing tatum'
negative,'disappointing visual merchandising USER simple lacks elegance sequence not siri URL'
positive,'dook tomorrow 27th game \'ve waiting nc state URL'
negative,'lin picks a loose ball trucks stuckey \'s not allowed bench 4th foul pistons reclaim lead 67 65'
negative,'twitter not showing current mentions tweets retweeted ughh'
positive,'\'re proactive health not sunday \'s live google hangout genetic URL'
negative,'march 3rd 2010 kevin rudd superficial yes 85 3 6513 votes not 14 7 1122 votes rudd revealed a failure auspol'
positive,'rt USER raise hand android4 icecreamsandwich powered galaxynexus phone google samsung'
negative,'USER i pick month day year setting a calendar item iphone not ios fixed'
negative,'twitter messed everytime i compose a text msg i stressed i 140 caracteres dis networkin gettin confusin'
positive,'USER n i hope u aint tweetn live alaska'
positive,'USER immad google thinking'
negative,'USER yeah a receipt takes 30 minutes figure printed fix USER'
negative,'USER 319 repair ipad 2 apple \'ve lost 700 a year android i'
negative,'USER not applied yeah goin enroll tomorrow xx'
negative,'time play a game called wait USER store tourists genius appointments'
negative,'27 hours i im gonna boys live 1st omgg im soo scared tomorrow'
positive,'feels super bowl sunday waiting big tnf game tonight \'s kc sd cantcontainexcitement'
negative,'niggas 7th grade fights high school i not deal'
negative,'microsoft paying produce swpats propaganda lobby politicians racketeering acceptable'
positive,'\'re excited trunk treat tomorrow nov 2 night boys girls club pottstown start URL'
negative,'lips chapped ovaries hurt i not scary movies alan rickman thursday sucks'
negative,'pbo loses ds blame denver debate fox race economy pbo remoteness biz conflict staff not 2nd term agenda failure 2 sell 1st term'
positive,'USER ios5 upgrade imessage good luck surviving USER'
positive,'happy birthday coolest golfer bali USER HAPPYSMILEY cooler cooler everyday stay humble sister xx'
negative,'liz kinda dumb men dna swapping not bad port charles \'s called tuesday gh'
positive,'nadal parc des princes saturday big news rafael nadal accepted invitation paris saint germ URL'
positive,'sunday watch ravens browns support baltimore humane society captain URL'
positive,'ios 5 update iloveyou USER'
negative,'hmm a lot siri features not work canada location directions USER'
positive,'volunteering 4 obama campaign i waitin 4 olivia yelling super tuesday coming people USER'
positive,'USER iphone 4s great genius'
positive,'yay blake a cma baby 9 months total class speeches blake miranda tonight'
negative,'apple eclipsed microsoft URL USER'
negative,'microsoft interoperability products xbox 360 windows 7 windows phone 7 zune i \'d a windows phone user'
negative,'i \'s i \'ll blame a case mondays creighton picked win wbb siu picked finish 8th drake ue'
positive,'hahaha integrated data usage manager sucha brilliant sleek design superb i \'m watching videos lol google'
positive,'dostupan sdk wow r e s p e c t google icecreamsandwich'
negative,'explaining twitter mom argument pretty bulletproof igiveup'
negative,'fuck i forgot nets opener moved sunday i gotta dad i drive home find fast rushingflow'
positive,'playing USER day prep tomorrow \'s concert fort canning baby'
negative,'1 rt USER med background horrible stream samsung google nexusprime \'ve adobe adobemax'
positive,'USER USER guys rocked tonight kentucky saturday'
positive,'waiting highlight thursday night celebrity juice nolife'
negative,'USER google terrible presentations hated terrible camera interference huge screen speakers headache'
positive,'time tomorrow i en route san fran beautiful ladyfriend USER life pretty excellent'
negative,'hey USER stop sending automatically depreciate iphones older 4s signal iphone4 dying rapidly processor wise'
negative,'ios5 sloppy USER u check qa team issues apps data syncing'
positive,'USER software yes good points erp unfair assessment sage sap microsoft dynamics not delivering'
positive,'loving iphone4s USER ios5'
negative,'google wallet coming metropcs not sign a contract identity stolen jokes URL'
positive,'literally mind blown google samsung'
positive,'lmfao argument i siri USER USER URL'
positive,'sat a cuppa coffee watching jeremy kyle USER lovely'
positive,'USER u proved a scriptwriter shazia ilmi ramdev fast move ramlila permission 30 aug'
negative,'yeh behatreen samay hay parivar honeka microsoft ad hindi preaching family values indians a local ad agency guys'
negative,'USER teams dumps 2nd big dance ku flaming ucla mizzou losing northern iowa'
positive,'ready ice cream sandwich google android'
positive,'fed beige book fiscal cliff concerns huring retail sales weak spending loan demand steady very mixed report economy'
negative,'twitter not giving 10 tweets tweeted 3 days lol blameitontheiphone ineedtoupdate'
negative,'i drive ms pope saturday kill'
negative,'\'s channel 4 celebrating 30th anniversary pretending 20 years fucking good happened'
positive,'absolutely loving paul o\'grady \'s series battersea dogs home gutted finishes week pogdogs'
negative,'axl rose give not not not tomorrow'
positive,'samsung google closely collaborated push mobile experience pleased URL google'
positive,'microsoft stores offer free windows phone 7 devices microsoft microsoftstores URL'
positive,'twitter world USER due ios5 USER guys'
positive,'omg HAPPYSMILEY HAPPYSMILEY microsoft sharepoint working excellent colleague william'
negative,'hard find USER days 3 stores castle cover issue search tomorrow'
positive,'android admitting \'re ugly font a good start ics google'
positive,'incredible 4 million iphone 4ss 3 days 135 iphone 4 URL USER iphone4s'
negative,'give 5 mins candy dancer deja vu i \'m nutting 4th pump bad lol'
positive,'icecream sandwich good android google'
negative,'issues siri reaching network today signal USER'
positive,'woman black legendary ghost thriller touring dubai abu dhabi november december URL'
positive,'love love love ios 5 USER'
negative,'USER iphone battery crappy fail'
negative,'sandy a disaster reelect obama \'ll show a real disaster rebuild sandy not 4 obama'
negative,'francesco totti thinks roma unable catch juventus seriea side aim 3rd season URL'
positive,'ground hog day a good film sunday food films sunday'
positive,'start working dreams goals tomorrow tomorrow means u act getafterit'
negative,'damn kevin love not break hand a game practice ai voice'
positive,'ben amos USER city clean sheet charlton \'s enjoying challenge playing regular 1st team f\'ball mufc'
positive,'yes android beam alright i decision team google team android'
negative,'…and 23 images photo roll USER fuck'
positive,'i agree USER hangouts google friggin\' awesome ”'
negative,'addicted temple run worst \'s happened haha'
negative,'evelyn finish hw world'
negative,'USER USER t u not not 1 64gb iphone 4s la vegas give a fucking break'
negative,'i worry mentality average tweeter i jeremy kyle christmas trending november 1st'
positive,'channing tatum a stripper 18th birthday HAPPYSMILEY'
positive,'sounds tasty p rt USER google launches android ice cream sandwich os URL'
negative,'wow drew peterson convicted september 6th murder 3rd wide body 4th wide smfh'
positive,'loving opening debates rap game kathy crowley october 20 not mars URL'
negative,'i not siri \'s voice USER star wars voices USER URL'
negative,'USER i intended i u twitter u suggested cont URL'
negative,'iqaluit not iqaluit drunks screaming a saturday morning depressing buggers'
negative,'i hate tron theme google ics'
negative,'abc ricky ponting luke butterworth wednesday a tough day office south australia sh URL'
positive,'USER stauffer imo gagner develop depth 89 slot nice a 3rd centre'
positive,'kyle williams \'good chance \' play sunday bills \'dealing ankle injury williams pr URL'
positive,'i \'ll senior bowl fun run niece saturday'
positive,'ricky martin \'s fans interested joining sips theme mustache 20oct sat tag sexysoulsinterestingpics'
negative,'i hate USER computer 3500 dollars drain'
negative,'price laid fraundley harrison pretty bad easily klitschko brother wipe floor boxing'
positive,'i love microsoft gt microsoft hosting kids techfest encourage careers tech URL babygeeks USER'
negative,'today \'s qsteaser 7 players scored 50 goals english premier league surnames a vowel'
negative,'police protesters clash republic day march turkey a day marking 89th anniversary founding URL'
negative,'evil laugh a 3rd grader reads a short story times mistakes becky blocky stickingtoit'
negative,'spending saturday night i \'m sitting crying eyes vow'
positive,'microsoft tests proves appsense enterprise scalability 78k users personalization db URL enterprise'
positive,'great close personal event USER tonight regent st store'
positive,'happy valentine \'s day'
negative,'distrust angst nokia employees selop microsoft fixation URL'
positive,'miami heat demolish york knicks tomorrow i york knicks'
negative,'i \'m pist i not volleyball game tomorrow'
negative,'not knicks tonight upset i not tweeted shits gotta real smh tomorrow night knicks heat'
positive,'freestyle wednesday np big l jay z mos def black thought eminem yelawolf love'
negative,'disappointing uk govt issueing reassuring messages tehran URL influenced USER farage HAPPYSMILEY'
negative,'yo USER update a disaster'
positive,'iphone 4s battery lasted longer a day not happened edge iphone nice job USER'
positive,'USER i \'m hong kong time mama nov 30 i live'
negative,'i not talk not tomorrow evelyn additi nathalie paola destiny'
positive,'dr mohammed morsi announced egypt \'s elected president glorious 25th jan revolution URL'
positive,'nowplaying michael jackson \'s life live wembley july 16 URL l o e mjtunes'
positive,'USER blancke street poppin boii'
positive,'i USER 4 5yrs disruptions lost gigs thx service im moving USER iphone'
positive,'buzzing game tomorrow gong a great atmosphere a upset cards bring aston villa stfc'
positive,'not wait ice cream sandwich URL android google'
negative,'i \'m day 80 xbox live acct hacked worse psn hack i microsoft xbox fail'
positive,'apple sells 4 million iphones 3 days USER URL'
negative,'esperance star player youssef msakni leg champions league final al ahly saturday africa'
negative,'watch act valor 2nd time part i pretty bad ass'
positive,'finally iphone 4s USER stupid USER learned lesson'
positive,'finish watching vow tomorrow a cute movie c'
positive,'15 mins write blackberry u USER 4s converting showing grass greener'
negative,'game 1 2nd quarter knicks heat game poorest officiated game entire playoffs bro smh'
positive,'microsoft excel making functions \'s job productive'
negative,'a catch eating meatballs a friday lent not care'
positive,'good luck USER tomorrow freakshow las vegas man \'re smash fools HAPPYSMILEY'
negative,'im twitter account fucked'
positive,'very excited concert royal theatre mayo tomorrow night'
positive,'twitter helped find song a tv show i watched twitter gt'
negative,'USER sun paolo di canio beating aston villa tonight sex madonna legend'
positive,'indianapolis tomorrow swing macy \'s castelton mall 5 30 7 30 i \'ll signing autographs pictures'
negative,'storm moving inland cny tomorrow \'s i \'ll worried family living oneida lake'
negative,'i a very strong dislike george zimmerman i not jail not wait sentenced june'
negative,'USER not happy apple today i suggested software update works'
negative,'niggas goin die december 26th foams lol rs niggas goin rob da shoes ya life nigga lol'
negative,'USER home recharge jonas powers jonas jedi'
negative,'sonic ost worst place 3rd ward'
negative,'rt USER i \'m wit chu “USER officially boycotting USER calling USER curse wasting t'
negative,'rudd rains abbott \'s parade kevin rudd spoil julia gillard \'s party yesterday gate cra URL'
positive,'mizzou commemorates win kentucky a t shirt not dr saturday yahoo sports URL fb'
negative,'nba brooklyn nets opener york knicks postponed originally scheduled thursday evening'
positive,'galaxy nexus google android samsung dream team HAPPYSMILEY URL'
positive,'billy cundiff leaving washington not door'
positive,'USER happy thursday jennette detroits 1 radio station wrom radio a great weekend love a follow'
negative,'amazon opens black friday deals store thanksgiving weeks world series ended sund URL'
positive,'zune music arrives canada URL microsoft music news'
negative,'microsoft \'s latest offering leaves praying blue screen death URL advertising ohnonotagain'
positive,'tweet loving san diego busy day ready USER fuel tv tomorrow'
positive,'ics galaxy nexus very smooth responsive screen widget navigation google android ics'
negative,'bad barack obama a 2nd term president a flop 2nd time historically'
positive,'microsoft opens door spanish entrepreneurs medical project URL'
positive,'USER not wait dublin monday excited youHAPPYSMILEY 3'
positive,'hey USER members shot leonard cohen tix morning USER USER litt sunday'
negative,'twitter difficult'
