@relation Tweets

@attribute Class {positive,negative}
@attribute Text STRING

@data
negative,'it\'s a rumor goin around about how to vote  ima look into it and get back to y\'all'
negative,'o. johnson commits his 3rd foul! he\'s cold off the bench with 3 fouls and a turnover in q4. #pacers losing 98-87  4:52 left.'
negative,'it took @apple about 7 years just to figure out how to properly syncronize an iphone.  wow!  #ios5'
negative,'why has no one put a youtube video of todd bertuzzi assaulting steve moore on an ipad while he\'s in the penalty box?'
positive,'@jennettemccurdy if you happen to come online  know that your mccurdians trended jennette on ellen for mccurdian monday :)'
positive,'@ukbieberday justin is going tea time with sophia grace and rose tomorrow on the ellen show at 4 on really :)'
negative,'good job  #google.  did anyone get when any of this shit is actually shipping? #infofail'
negative,'caltrain just can\'t catch a break. mt @caltrain_news about 10:30 a.m. train #425 struck a female on the train tracks south of 16th street'
negative,'rt @mainey_maine: rt @italianjoya i better be able to see my rt\'s tomorrow #twitter and tell that lil blue ass bird  (cont) http://t.co/ ...'
negative,'@apple  #ios5 #geolocation suburbs with 2 words drops map pins in other states! please fix.'
positive,'have you picked up your december issue of wdc yet? it includes a full in-depth review of nikon\'s d600 ... http://fb.me/2dab3hi28 '
positive,'v. impressed w/ image composite editor from @msftresearch for creating panoramas from individual images. http://t.co/so7w7spn tx #microsoft!'
negative,'hey @apple do you wanna fix my fucking playlist order  you piece of shit'
positive,'#facebook power users \'have gone to #google+ and #twitter\' - telegraph http://t.co/vwciov1f who are they? #socialmedia'
negative,'good article about why @apple fucked it all up with lion and their future. http://t.co/zndp9vr6 #fb'
positive,'4th album out #red  #20millionswifties  6 grammy awards  10 amas  13 bmi awards! reigning entertainer of the year acm! #6yearstaylorswift'
positive,'on the bright side tomorrow\'s chocolate day #getexcited'
negative,'just watched the #galaxynexus announcement by #google and #samsung.. the only thing keeping me from buying? it\'s only on #verizon. #fail'
negative,'http://t.co/pujyv9c0 with friends like #billgates and #steveballmet at #microsoft  who needs enemies ;-)'
negative,'my godsister better take her ass straight home after school tomorrow. nca won\'t be the place for her to be after school'
negative,'watching good deeds for the 1st time & i\'m here all emotional & crap. smh'
negative,'the lorax is one of the stupidest animated movies i\'ve ever sat through. i wasted a nap for this?'
positive,'like larry bird in the ole\' 3pt contest... tonight at the alfred e. smith dinner #romney went 1st and absolutely crushed it. #obamafailed'
negative,'sundays in the sag is like a friday in idaho.....boring as fuck!'
negative,'still not quite sure how to use this/what the point of it is... #twitter? #idontunderstand'
positive,'i must find some sleep.. long day and weekend ahead of me..'
positive,'#7thingsaboutmybestfriend she is treating me to cookout tomorrow  first thing when i get to jacksonville. @scorpio_lovinn'
negative,'itunes is @apple\'s worst product. worse than the #newton or the hockey puck mouse. it\'s utterly painful to use.'
positive,'#google\'s #icecreamsandwich was revealed. i\'m getting an #android whenever i get a new phone  but i\'m keeping my #iphone for now.'
positive,'@theellenshow congratulations on you celebrating british kid singers sophia grace\'s and rosie\'s 1st anniversary of a visit of your show. how'
negative,'kendrick perkins may have the worst goatee in all of sports.'
negative,'i am so done with @att and @apple \'s profitering and lack of customer service  so fucking down with both!!!'
negative,'@peter_owen1: bulls season tips off wednesday night vs sacramento kings. excited is not the word. frustrated is the right one...'
negative,'if barack obama cared 4 the people of nj he would lift union ban like george bush did 3days after katrina. #sandy #october failed leadership'
negative,'watching ghost rider: spirit of vengeance. it\'s much worse when you may have thought. #fb'
negative,'@chewbekahh love of my life has returned :\') unfortunately heath slater had a rough day at the tanning place! http://www.youtube.com/watch?v=uosuu05wy1a …'
positive,'#google+ (: lovin it'
negative,'turkey\'s gul and erdogan bicker over double-headed government http://reut.rs/phix95  via @reuters what do you think @wfzeman?'
positive,'dishonoured is awesome! not quite sure where to rank it. journey and walking dead are one and two. i think it\'s 4th behind mass effect 3.'
negative,'man  i\'m sorry for the death of mr.mitch lucker. may he rest in peace.'
negative,'@apple why does #iphone4 plus #ios5 equal half the battery life?'
positive,'@_simply_da_best yeah hopefully'
negative,'#shoutout 4 @mrchintan @ditatriemeiliza'
positive,'been off twitter for a few days as i smashed my iphone but @apple were very nice and gave me a new one :)'
positive,'can\'t believe the 69-93 #redsox aren\'t going to win any postseason awards.'
negative,'when #microsoft broke the law it played victim. now it engages in racketeering  calls victims outlaws (respect our ip).'
negative,'where the heck is the @android source code ?? wtf #google'
positive,'@thementalistcbs can\'t wait for the new series  starts on sunday over here in britain  #redjohn'
negative,'rudd rains on abbott\'s parade: kevin rudd may be trying to spoil julia gillard\'s party but yesterday he gate-cra... http://bit.ly/qiv1mr '
positive,'this president talking about growing the economy is like billy cundiff explaining to someone how to make a field goal in the 4th quarter.'
negative,'i\'m not gon believe that victor cruz is the real deal until he lines up outside  no slot  and doesn\'t disappear like he did sunday'
positive,'fabio capello: from what i\'ve seen these days i can assure you russia are capable of getting a good result vs portugal tomorrow.'
negative,'no you may not kick it. -tribe called quest answering a text from billy cundiff'
positive,'scorcher fest returns to the duke again for a huge day of live music! this years record 180 acts! sunday 18th... http://fb.me/2dmz5hepw '
positive,'gas by my house hit $3.39!!!! i\'m going to chapel hill on sat. :)'
positive,'create new folders from within your photo album in #ios5  finally!! thanks @apple  that\'s been a thorn in my side for a while. #newfeature'
negative,'i\'ve seen a couple of iphone 4s\'s already  but still no windows phone 7\'s ... ever! #microsoft not so hot.'
negative,'@apple no location reminders on ipad2! that was the point of updating to ios 5'
positive,'heat vs knicks gone be the best series in the 1st round..'
negative,'oh and prolly ganna be late to work bc @apple has screwed me and my phone has my only alarm on it'
negative,'have to say i think jason & taylor may have been robbed by the married duo tonight of blake & miranda...'
negative,'screw you @apple ios 5. i can\'t download this crap  and i\'m tired of trying. get this problem figured out about my connection timing out'
positive,'noel gallagher\'s hfb and kopparberg make for a damn near perfect saturday evening. it could only be 100\% perfect if i was at a noel gig.'
positive,'updated live wallpaper. virtual buttons that disappear when you are in full screen mode. more awesome widgets. #android #google'
positive,'happy valentines day to all my brazilian friends!'
positive,'new macbook is too sick @apple'
positive,'smashing fifa atm won the capital one cup 1st in the league and in the finals of the f.a cup and champions league'
negative,'dear @apple: you must let me turn off icloud to save bandwidth and not delete every document on my ipad. that\'s bullshit!'
positive,'@apple @siri is efffing amazing!!'
negative,'#microsoft #careers site is giving errors for any thing i search!! #weird'
negative,'@apple wtf why can we not add the newsstand to a folder?! we are already in your walled garden  so please don\'t remind us of it.'
negative,'how jokes is it that edgar davids plays for barnet now and wtf happened in the leeds-wednesday game tonight?!?!'
positive,'#microsoft store here i come to spend my hard earned cash. #vslive'
positive,'my 100 tweet goes to #twitter . thanks for providing me with another way of keeping me busy during school!'
positive,'@wpdesignteam @joebelfiore @windowsphone - you guys just taught #google #android how to design a decent phone. so much metro. good job guys!'
positive,'cannot wait to see @fancystepdad with my boys @theprincerupert and @jakecausey next friday in athens!'
negative,'@scllystitches because. people are real fucking dicks.'
positive,'so proud of @wakemenssoccer for the huge upset against maryland. time for us to do the same tomorrow night #godeacs'
negative,'my dm\'s come in so fucking late  damn #twitter'
positive,'@thecivilwars just another reminder of my request for you guys to sing kingdom come on thursday... and safe and sound ;)'
positive,'sarah g. day pa rin talaga? huwow! ilang araw na ba? ;)'
positive,'aww love you austin rivers and happy to see you get start in 1st nba game...but it\'s against my boys  lets go spurs! #spurs #nba'
positive,'unbelievable data usage info on ice cream sandwich #icecreamsandwich #googland #google #android #ics'
negative,'stop that my dude...@kbutter5: dook football  even the sun shines on a dog\'s a$$ some days. #unc'
positive,'@tas82011 thnx. isn\'t #twitter pretty damn amazing! hope yr enjoying it. fast like you and i!'
positive,'oh my con-ed automated is saying 8 more days for my area. no to the way!'
negative,'@jrgibson1 “@9to5mac: apple has pushed back maps turn-by-turn navigation launch to november for australia http://goo.gl/fb/di8bv ”'
positive,'register now for your galaxy nexus :) http://t.co/37wkioxc #android #google'
negative,'my universe definitely expanded while studying for physics. @dannicolee @jessiewagnon pic.twitter.com/1pwtb6yp'
negative,'sunday is turning out to be the day when i play temple run. social life is a joke only. forever alone lvl 100000000.'
positive,'valentine\'s day by linkin park may not be the newest song but it\'s one of the best'
negative,'why every time twitter email me saying we found pple you may know its a bunch of niggas....where the hoes at @twitter ?'
positive,'lunch today: 19.00  eating it at #microsoft while attending #vslive?  priceless.'
positive,'happy halloween!! starting this wicked wednesday off listening to pink floyd and leonard cohen. get to take my boys out tonight! yay!!'
positive,'love the #microsoft campus!  love the feeling of the mixer building.  thanks #vslive bringing the conference here!'
negative,'but this is not the 1st time that juventus is maximizing the potentials of ex-milan players..cannavaro and edgar davids are similar cases'
negative,'first murray is out for the dallas cowboys now felix may be questionable for the atlanta game. not looking good for the running backs!'
negative,'homegrown talent missing on signing day: throughout most of the day on wednesday  the video scoreboard ... http://bit.ly/ztnrg0  #raleigh'
positive,'goodnight! big day! tomorrow i\'m at the school to 3:00 (argentina time) because i stay to the mallin! (tomorrow i\'ll tell you what is that)!'
positive,'in terms of unified communications giants  really surprised to see how underrated #microsoft is'
negative,'#filmquotefriday you were the worst fucking deal i ever made! johnny blaze  ghost rider:spirit of vengeance. on 3d blu-ray and dvd monday!'
negative,'so my mentions don\'t work? and my tl don\'t be wanting to update. is #twitter moving servers or doing maintenance?'
positive,'it\'s midnight on the east coast which means its @nickjonas birthday! happy 20th birthday nick j!!!!!!!!!! <333'
negative,'1st impressions  of #ios5- disappointed w upgrade restore. lot of apps & folders missing @apple do  how much time went in2 orging it? #fail'
negative,'what??? i that sucks hello @apple rt @phonedog_aaron interesting note - droid razr\'s battery isn\'t removable.'
negative,'talking about act\'s && sat\'s  deciding where i want to go to college  applying to colleges and everything about college stresses me out.'
positive,'#oilersmobile: july 20: sam gagner | http://bit.ly/lcw6gl-  @gagns89 nice to have you there for at least another year!'
positive,'#iran\'s khamenei: us administration is the most hated [government] the entire world http://goo.gl/k5rhd '
negative,'@nicholi57 @yuvalz @mobileburn lets\'s wait and see if it interests ppl  #meego does... no one likes #microsoft  we are just forced fed wps'
negative,'okay if you go to elon university and do not go to the rip_chords concert saturday...you\'re sinning.'
negative,'i miss sarah g live last sunday. will watch it later.'
negative,'he may be a cheap shot scumbag  bit i fuck with todd bertuzzi'
positive,'@reaganpitt movie day and some of grammy\'s hot chocolate tomorrow... #pleaseohplease'
negative,'it needs to storm february 9th so endymion can get canceled and all the parades would then start at 7am sunday. #mardigras #nola'
positive,'i have tkts to see plan b next feb- he has already announced his support acts- labrinth and rudimental!!!!this news has made me tres happy'
positive,'@ascolese11 u r a 5-star to the hog fans  va3!!!!! u got props from the coach wednesday night at the signing day event in the ville #wps!'
positive,'had a wonderful workshop on thursday at sag office with carol nadell of selective casting. she is such a... http://fb.me/1keuof4v7 '
positive,'probably the best #icecreamsandwich (yet)! #samsung and #google\'s event live blog by @engadget! why haven\'t i switched to #android again?'
negative,'careless world tour hit up 8 places in cali. haha the fuck  yoo.'
positive,'tomorrow  the biggest name in music & entertainment is on the show! and no it\'s not ricky martin. who is it? click - http://ow.ly/earu4 '
positive,'@brandonminiman @jaime_rivera i\'m an ios user but the #ics is awesome  great job #google'
negative,'@azrael: rt @davidegori: and again #mobileme is down. issues when syncing  accessing mail... is this a good premise for #icloud? @apple  ...'
positive,'i fancy an ice cream sandwich #google #android. wonder it will works on my htc desire?'
negative,'i can not change yesterday. i can only make the most to day  and look with hope toward tomorrow. (anonymous)'
negative,'who the hell uses #twitter on a tv man. #panasonic #epicfail.'
positive,'thanks  dave! great show tonight. sorry  craig. i\'ve got to get to bed. i\'ll catch you tomorrow. @late_show david letterman'
negative,'installing .net framework  this might take very many years. come back when your unborn child is in college. #microsoft'
negative,'#microsoft freezes some #xbox accounts after hack reports - http://t.co/w051bfs0  via @canadait'
negative,'shit  shit  shit. ios5 update ate all my apps  data and media just like @apple said it would. this is going to take some time to rebuild.'
positive,'the best thing about a thursday night is definitely celebrity juice #hilarious'
positive,'amazing concert tonight with jim white and the tcu jazz ensemble/faculty jazz combo! don\'t miss tomorrow night... http://fb.me/25eqzw3b0 '
positive,'another great james stewart story in today\'s ny times about importance of architecture in @apple retail success http://t.co/kniz452s'
negative,'so much garbage. #twitter'
negative,'@apple #ios.5 has been nothing but a pain in the ass no room for my music.. or photos.. or apps! can i undo this garbage??'
positive,'not bad! @apple sells over 4 million #iphones in debut weekend - bloomberg http://t.co/avsl3ygu - #smartphone #sm rt @vinodrad'
positive,'oh yay! my mom just told me that my grammy is coming tomorrow!!!! woot woot! #loveher'
negative,'niggas boutta be droppin like flies down georgetown tomorrow   you wont catchh me there !'
positive,'my heart is gold  my twat is glass  c\'mon baby can\'t ya see? yes..a glass twat..better known as a womb with a view ;d lol!'
negative,'@apple just now seeing none of my microsoft office programs work anymore after lion upgrade. why??'
positive,'i love asia  she\'s the first friend i made down here in 7th grade.'
negative,'comparing @office #live with @google #apps and @apple #icloud   i do not see #icloud leading the crowd. do you agree ?'
positive,'@real_liam_payne hello! \'re very great hope that soon may come to argentina.xx really admire you. if you can follow me!-'
positive,'i comeposed my first twat on september 15th so technically iv had a twitter for a long time then forgot about it.. good to be back'
positive,'gotta go see flight tomorrow denzel is the greatest actor ever'
negative,'+1  rt @doug_newton: @apple please fix #siri!!!! she can\'t connect to your network!!!!!!!'
negative,'bear with me for the power crisis: jayalalithaa: chief minister jayalalithaa on wednesday asked the people of tamil... http://dlvr.it/2pxy7d '
negative,'rick stein saturday kitchen quote fishing is by far the worlds most dangerous job haha #thinkaboutitnobhead'
negative,'realized that i\'ve just spent halloween  super bowl sunday  and my last two birthdays either in the library  or in a computer lab..'
positive,'interesting bookcase..rt @venturebeat: #google releases an infinite digital bookcase http://t.co/urxjixce by @meghankel'
positive,'loving the new ipod update @apple'
negative,'which planet is he living on? #microsoft #ceo #fail #palmface http://t.co/3zcq60sf'
negative,'they tried to pull a fast one and say today is margarita day but that is false. we may be drinking margaritas but it is not margarita day!'
negative,'dear @apple  how convenient/handy/thoughtful/smart that after iphone #ios5 update you\'re apps won\'t work anymore! (none!!!) :( #gr\%\\mbl^.\%)'
positive,'wish fifa would make league results and tables a bit more realistic. man utd in relegation zone after 15 games and aston villa in 2nd.'
negative,'my#dell comp on shitty #microsoft vista blue screened i swear this is steve jobs ghost coming back to finish what he started#appledomination'
positive,'wow - #microsoft tech turns your body into a touchscreen http://t.co/5hvbc5bm via @psfk'
negative,'interesting read - how #apple eclipsed #microsoft http://t.co/hfwpbmy6 via @guardian (cc: @elcheicon)'
negative,'i watched paranormal activity last night and tonight i have to stay in the house by myself  fucking brilliant'
positive,'kasabian - fast fuse just came on shuffle on my ipod  definitely showing my excitement for @russellhoward on tuesday!'
negative,'patrick\'s suit '
positive,'i want some of these #google toys'
positive,'new galaxy nexus: video looks awesome! #nexus #samsung #google #android bit.ly/nejbye'
negative,'@apple pls launch #siri on iphone4 .. disappointed after spending hours for upgrading to ios5..'
positive,'incredible pass from vick to kyle williams. williams out jumps carr in the end zone  21-0 in 2nd.'
negative,'#motochat a1. live in ne scotland ...winter riding would require hand full of nails thru the tyres. no ride season nov-mar ;0('
positive,'@briancrockerjr yeah  it shows. glad you have #twitter :)'
negative,'.@welovetray hey ツ'
positive,'saeed: #nowplaying: bep  ricky martin and kt tunstall! great songs to get you through your sunday! hate the rain!! http://boltonfm.com/listen-live '
positive,'#google #android 4.0 out ;-) available with #samsung nexus!'
positive,'@goicehogs one of the girls from @eurohawks_ is traveling to the game from germany tomorrow! help make her trip worthwhile!? :)'
positive,'in my tl guys talks about afc vs mufc i know guys u cant wait till saturday :d #epl <33'
negative,'@betweensundays ah! yeah...should be an option...hopefully @apple figures that out. thx'
negative,'did all my homework that\'s due in for later this week instead of the homework that\'s due for monday and tuesday  twat'
positive,'happy valentines day? o.o say what? is it feb 14th already?'
negative,'thanks to @apple my new imac is a brick. i cannot re-install lion and i cannot purchase it because it was installed by the former owner.'
positive,'google ice cream sandwich - sounds yummy!  what do you think? http://t.co/gmsgxcq8 #google #android #ice cream sandwich'
positive,'i love ice cream sandwich :) #android #google #samsung'
negative,'never purchasing another item from @apple.'
positive,'just cus it\'s friday here are 62 reasons why bill murray is awesome http://www.buzzfeed.com/mjkiebus/62-reasons-to-go-batshit-over-the-birth-of-bill-mu-6ygq …'
negative,'after i don\'t know how many years  you still can\'t copy a #microsoft #word document headings to #powerpoint. #justsaying'
negative,'our left side is the weakness  1st game for young after injury and evra.. well evra is evra.'
negative,'i had a nightmare last night where i missed the 2nd rd of my #fantasybasketball draft and they autodrafted me jr smith. #truestory lol'
positive,'making the switch from @android to @apple #iphone #iphone4s #smartphone #stevejobs (@ apple store) http://t.co/kj6pjvkh'
negative,'need @apple help!! installing new ios on #iphone4 and am stuck on the find my iphone screen :( i keep clicking next but it doesn\'t work'
positive,'ice cream sandwich to stop carriers bullying smartphone users #google #android http://t.co/bzny74nn'
negative,'i hate #twitter'
positive,'ics looks awesome  please let me have it on my phone!  #android #google #motorola'
negative,'not sure what im going to be for halloween yet. sun shine is just too obvious  larry bird is the front runner as of right now.'
positive,'obama remains at ~80\% to win in today\'s 538 forecast. (80.8\% if you like decimal places.) http://fivethirtyeight.blogs.nytimes.com/ '
positive,'rt @thattechguy92: literally had my mind blown away just now!!!!! #google #samsung'
positive,'apple ceo apologizes for error-ridden new map app - apple ceo tim cook apologized friday for the company&#039;s erro... http://ow.ly/2spr6o '
positive,'@rim you made it too easy for me to switch to @apple iphone. see ya!'
negative,'on october 25 2011 i told taylor swift i wouldn\'t listen to her until she wrote about something else. one year later and here we are still.'
negative,'i would be so happy that its a late start tomorrow ... but nooooooooo   i have to go to catch up day because i failed my fcking french test'
positive,'i wanna celebrate halloween.'
positive,'@apple safari reader owns the worldwide web'
positive,'so apparently tomorrow is national kissing day. i\'m gonna eat an entire bag of hershey kisses and call it a day.'
positive,'i\'m excited for riri\'s 7th studio album unapologetic see the album cover: pic.twitter.com/75swc2pd'
positive,'@plumpytm getting my xbox back tomorrow! honestly can\'t wait! - my friends wants a competitive 3v3  see if cole is up for it man!'
negative,'playing jacinto on gears3 on guardian fer the 1st time nd its raining wth..'
positive,'thank you @apple for making my ipad 2 feel like new again with your new ios 5!'
negative,'the prediction machine loves kc +8.5 tonight. kermit has fucked me every thursday. went w sd.. so i\'m gonna lose cuz that\'s how it works.'
positive,'guess which star is the 5th most greatest women in the world and won many grammy awards and is a singer?'
positive,'come out and support #recapo tomorrow at #silentnight on 113th and king dr. from 4-8:30pm!!!!!!! be the change you want to see.'
negative,'the candle i have for mitch in my room has been burning for almost 3 hours i won\'t fall asleep until it goes out'
positive,'#twitter #twitter :)'
negative,'i don\'t understand y @google mail can work seamlessly in all browsers in all platforms and #microsoft exchg sucks n says you need ie6.'
positive,'still time to order your #halloween treats! deadline: 2pm cst today (with overnight shipping) to arrive tomorrow! ---> http://bit.ly/pqm14r '
negative,'my #halo4 copy was despatched today. that just screams an early delivery!! #fingerscrossed'
negative,'i wonder if i tweet bill gates he\'ll fix my laptop...'
positive,'with the new #google #android 4.0 ice-cream sandwich  you can take panorama picture right out-of-the-box... sweet!'
positive,'i\'ve just been invited to speak at the world economic forum in davos (@davos) this january. thrilled and honored. http://bit.ly/qg9kip '
positive,'amazing new @apple ios 5 feature.  http://t.co/jatfvfpm'
positive,'afterwork social @2552 s. king dr. from 4-9 saturday. steppin food  drinks. 5 days work and sixth day for relaxation.'
positive,'@lovemccurdyjenn it is!♥'
negative,'now i kinda regret not going to bolder on friday. #fuckme'
positive,'now y\'all know all that halloween candy is gonna be on clearance tomorrow...you can save it for valentine\'s day :)'
negative,'kerrang! are currently working on our 2013 calendar. what bands do you want in it? and on what months? tell me!'
positive,'henry winter calling tonight\'s game a defining moment in hodgson\'s england career. yawn.'
negative,'gonna dump one of my gmail accounts. not only do i get tons of spam i get tons of false positives. not cool. #google'
positive,'yes  us tonight! #blogger19 #brizofw tk you @brizo for another fab event  more presents too! i need an extra suitcase! pic.twitter.com/ijwnmjrv'
positive,'@willblackwriter thank you for the follow. interesting book you have in amazon  think i may check it out ;)'
negative,'i know a few others having same issue rt @joelplane: 9\% now on my second full charge of the day. pissed @apple'
positive,'i\'m most excited about android beam & face detection unlock for android ics. #androidbeam #google #icecreamsandwich'
negative,'out castle sun. and staying there until tues. mother said it aint safe up dere in that new york wit sandy all thru dere fvck you  sandy.'
negative,'@dula2fr3sh next saturday i should be back in the city. oh shit.. well yea he\'ll still be here. u get the room w/ the 74\'\' hd tv lol'
positive,'success saturday- having a great time at the 4th annual girlfriend group celebration! @cheryl wood @chere cofield @vanessa maddox'
negative,'this is the first time someone has offered to watch the notebook with me so i don\'t watch it alone for the 5th time..too bad it was my mom.'
negative,'another nca football coach needs lessons in pr 101. #1 don\'t make matters worse by trying to intimidate the media. http://sports.yahoo.com/blogs/ncaaf-dr-saturday/kansas-student-reporter-another-victim-charlie-weis-intimidation-212525147--ncaaf.html …'
negative,'hey @apple why can\'t i share a reminder list from my iphone? also why can\'t i login to the icloud webpage to modify sharing from my phone?'
positive,'apple ceo apologizes for error-ridden new map app (+video): apple ceo tim cook apologized friday for the company... http://bit.ly/v7kujg '
positive,'worst fucking night of my life!!!!!! #fuckhalloween!!!'
positive,'was thinking of harry redknapp for the @blackburnrovers job for the past few days now. would be an absolute coup! c\'mon shebby!'
positive,'@keimtime3 you realize mizzou made t-shirts celebrating their win over kentucky! they should commemorate their 8th place finish on the back.'
negative,'@yosp why doesnt sony promote 1st party games? ac3 commercials are on tv all the time. and no one (cont) http://tl.gd/jrquvd '
negative,'just bought my 1st heineken beer in las vegas. ps i\'ve lived here for 5 yrs ~what took me so long! pic.twitter.com/wxvobdek'
positive,'iphone 4s almost had me ... almost !! ice cream sandwich ftw !! http://t.co/p32ehduq #android #google'
positive,'gone for a run  beautiful morning   man do i love ios 5 @apple  #iphone'
positive,'hahahaha spanish people and nadal\'s box all smiling after the break in the 5th set hahahahahaha #rewatchingaofinal'
negative,'if price fights either klitschko  they\'ll definitely not want him wearing 10 ouncers. may as well be bare knuckle. #price'
positive,'okay so today is tatum tuesday! retweet if you like channing tatum!'
negative,'disappointing visual merchandising  @apple. simple  but lacks elegance. and sequence doesn\'t even tell us about #siri. http://t.co/xv2q3gfi'
positive,'dook tomorrow and on the 27th... the game we\'ve all been waiting for... nc state http://instagr.am/p/q9ne_cw-pd/ '
negative,'lin picks up a loose ball and just trucks stuckey. unfortunately  that\'s not allowed  to bench with 4th foul as pistons reclaim lead  67-65.'
negative,'#twitter ain\'t showing my current mentions or my tweets retweeted #ughh'
positive,'like if you\'re proactive about your health! don\'t miss this sunday\'s live google+ hangout about genetic... http://fb.me/1wean60tk '
negative,'march 3rd 2010 -do you think kevin rudd is superficial? yes 85.3\%(6513 votes) no 14.7\%(1122 votes) rudd being revealed as a failure #auspol'
positive,'rt @samsungmobileca: raise your hand if you now want an #android4 #icecreamsandwich powered #galaxynexus phone! #google #samsung'
negative,'@apple wish i could pick month  day  and year when setting a new calendar item on my iphone. why hasn\'t the new ios fixed this yet?!'
negative,'#twitter got me all messed up everytime i compose a text msg i get stressed i only have 140 caracteres! all dis networkin is gettin confusin'
positive,'@mrzsully4lyfe n i hope u aint tweetn me live from alaska'
positive,'@immad_immad #google  always thinking ahead'
negative,'@semilshah yeah except that when you ask for a receipt  it takes them 30 minutes to figure out where it printed out. fix that  @apple!'
negative,'@apple $319 to repair my ipad 2  apple you\'ve lost me and my $700 a year  android here i come!'
negative,'@kissmyneck_ why haven\'t you applied? and yeah goin to enroll tomorrow xxx'
negative,'time to play a game called wait at the @apple store forever because the tourists are taking forever with their genius appointments.'
negative,'in 27 hours i know if im gonna see the boys live on may 1st!! omgg im sooo scared for tomorrow!'
positive,'feels like super bowl sunday waiting for the big tnf game tonight! what\'s everyone doing for kc v sd?!? #cantcontainexcitement'
negative,'niggas is having 7th grade fights on here you in high school i can\'t even deal.'
negative,'#microsoft is currently paying to produce #swpats propaganda to lobby politicians with -- to make racketeering seem acceptable'
positive,'we\'re excited for trunk or treat tomorrow (nov 2) night at the boys and girls club in pottstown. it will start at... http://fb.me/1jppotbtb '
negative,'my lips are chapped  my ovaries hurt  and i cannot think of any scary movies with alan rickman. thursday sucks.'
negative,'*if* pbo loses  ds will blame: denver debate;fox;race;economy;pbo remoteness;biz conflict;staff;no 2nd term agenda;failure 2 sell 1st term'
positive,'@apple just got the new ios5 upgrade with imessage...good luck surviving now @blackberry'
positive,'happy birthday to the coolest golfer in bali! @tjvictoriacnd !! :) may you become cooler and cooler everyday! stay humble little sister! xx'
negative,'liz is kinda dumb when it comes to men. dna swapping isn\'t even bad in port charles  it\'s just called tuesday. #gh'
positive,'nadal at the parc des princes this saturday!: big news! rafael nadal accepted the invitation of paris saint-germ... http://bit.ly/ugmngt '
positive,'this sunday  come watch the ravens take on the browns  and help support the baltimore humane society! captain... http://fb.me/1xtuif9t2 '
positive,'new ios 5 update is the best. iloveyou @apple'
negative,'hmmmm a lot of #siri features don\'t work in canada. location and directions? seriously @apple come on!'
positive,'volunteering 4 the obama campaign this am! but i keep waitin 4 #olivia to come in yelling super tuesday is coming people! @kerrywashington'
positive,'@apple the iphone 4s is great #genius'
positive,'yay for blake! maybe we will have a cma baby in 9 months? total class in speeches for blake and miranda tonight.'
negative,'how #apple eclipsed #microsoft http://t.co/1fh0dfgj from @guardian'
negative,'if #microsoft had more interoperability between their products (xbox 360  windows 7  windows phone 7  zune) i\'d be a windows phone user.'
negative,'and now i do see it\'s up. i\'ll blame it on a case of the mondays. creighton picked to win wbb  siu picked to finish 8th ahead of drake  ue'
positive,'hahaha integrated data usage manager... in sucha brilliant way  sleek design  superb and i\'m only watching videos lol #google'
positive,'dostupan sdk - wow r.e.s.p.e.c.t. #google #icecreamsandwich'
negative,'tried explaining #twitter to my mom  but her why would you want to do that? argument was pretty bulletproof. #igiveup'
negative,'fuck...i forgot the nets opener is moved to sunday and i gotta go with my dad...i have to drive home from find fast... #rushingflow'
positive,'playing @garbage all day to prep for tomorrow\'s concert at fort canning. go  baby  go go!'
negative,'+1 rt @tah_med: the background is so horrible for this stream #samsung #google #nexusprime they should\'ve seen what #adobe did at #adobemax'
positive,'@stevievanzandt @jakeclemons you guys rocked tonight!!! see you in kentucky on saturday!'
positive,'waiting for the highlight of my thursday night celebrity juice #nolife'
negative,'@kursed #google is terrible at presentations. hated the terrible camera interference from the huge screen behind the speakers. #headache'
positive,'this time tomorrow i will be en route to san fran with my beautiful ladyfriend @kellyalbrecht. life is pretty excellent.'
negative,'hey @apple: stop sending your automatically-depreciate-all-iphones-older-than-the-4s signal. my #iphone4 is dying rapidly processor-wise.'
negative,'#ios5 getting sloppy @apple. u need to check your qa team. too many issues with apps  data and syncing'
positive,'@rad_software yes good points about #erp but unfair assessment in saying #sage  #sap and #microsoft dynamics  are not delivering'
positive,'loving my new #iphone4s thanks @apple for #ios5'
negative,'google wallet is coming to metropcs  so now you won\'t need to sign a contract to have your identity stolen. more jokes: http://latenightmorning.blogspot.com/2012/10/wednesday-morning-monologue-october-24.html?spref=tw …'
positive,'literally had my mind blown away just now!!!!! #google #samsung'
positive,'lmfao look at the argument i had with siri !! @ijustine @apple http://t.co/d4vjl7si'
positive,'sat here with a cuppa coffee  watching jeremy kyle with @susancallinanxd #lovely'
positive,'@swamy39 u proved to be a better scriptwriter than shazia ilmi. #ramdev will end fast or move to ramlila where he has permission till 30 aug'
negative,'yeh behatreen samay hay parivar honeka says the #microsoft #ad in hindi. preaching family values to indians? get a local ad agency guys'
negative,'@refriedbrean and then both teams took dumps in the 2nd round of the big dance  ku flaming out against ucla  mizzou losing to northern iowa.'
positive,'ready for some ice cream sandwich! #google #android'
positive,'fed beige book: fiscal cliff concerns huring retail sales. weak spending and loan demand steady. very mixed report. #economy $$'
negative,'thank you #twitter for not giving me the 10 tweets that have been tweeted at me in the past 3 days! lol #blameitontheiphone #ineedtoupdate'
