@relation Tweets

@attribute Class {positive,negative}
@attribute Text STRING

@data
negative,'man i spank monkey gal formative years URL'
negative,'a fish tank guy name jeff carter sadly i \'s die URL'
positive,'good morning HAPPYSMILEY a cold today dry ? ?'
positive,'rt user user good twitter people progressive leave socia'
negative,'user i enjoy a visit tomorrow HAPPYSMILEY'
negative,'commentator reference smart dook player i turn mess overratededucation dook'
positive,'gonna meet cast spartacus th i excite'
positive,'eskimo sign swayze waters jun 24 release july 10 cfl'
negative,'abs late night 11pm HAPPYSMILEY pic twitter hwfctlde'
negative,'app incompatible user URL'
negative,'USER apple i hater mouse buttery finish fast not happy macworld user URL'
negative,'user fix siri not connect network'
negative,'rt user i rt \'s tomorrow twitter lil blue ass bird cont URL'
positive,'sweet apple replace glass not user'
positive,'rt user yahoo 4 sale yr microsoft buy glad not b deal year'
negative,'congratulations brave jason heyward gold glove honor j hey kid'
positive,'a secret country imagine sex miranda lambert blake URL'
negative,'i hell restore calendar event terrible bug apple user icloud anothericloudfail'
negative,'a piece candy inject'
negative,'fact i not plan tomorrow night \'s night fl a min'
negative,'haw class cancel tomorrow i not bca 101 i \'d eat worm'
negative,'user cancel frankie date suppose tomorrow reschedule show south bend'
positive,'i wanna wah gwaan wednesday \'s tonite'
positive,'not matter ray lewis defensive player play game hes heart he anger'
negative,'stick duped calendar mail battery suck user hell icloud osx lion a disappointment'
negative,'dimitrov querrey tsonga harrison split coach year \'re football club'
positive,'scott evelyn swanson work fema happy host trick treater tonight evelyn head tomorrow URL'
positive,'awesome user move vancouver dev evangelist microsoft finally a local'
positive,'user user i'
positive,'james harden nasty tonight not leave a title caliber team \'s elite fearthebeard'
negative,'user siri exclusive iphone 4 sorude'
positive,'tomorrow i \'m air live 9 05 wjct radio tv tape good morning jacksonville 10 30 excitingtimes'
positive,'rt user android 4 0 ice cream sandwich smartphone operate system outdated androidbeam wo'
negative,'update ios5 regular iphone4 slow messed user give a free 4s call'
negative,'man c ajax itv tues celtic barca sky wed user sort ya fuds'
negative,'alright guy mtl havlat not suprised a trade shark havlat mtl'
positive,'enjoy microsoft search idea search miley URL great'
negative,'god \'s a daft merlin not very bright circe apparently sit wash paw ignore girl'
positive,'adele win 8 grammys not wrong i song adam \'s voice not win dgit'
negative,'user debunking report consume 14 hot dog sit martinsville speedway press box close 6 8'
negative,'iranian general israel \'s iron dome not deal missile talk find'
positive,'nice guy user store replace phone gratis i show hairline crack screen user'
positive,'awesome response guy correct answer sam gagner brendan smith put draw come thursday jt'
negative,'google introduce android tablet call \'ice cream sandwich \' i \'m a singaporean i \'m very confuse'
negative,'user not i option a replacement iphone 4s not i 2 duff iphones user user user'
negative,'user unhappy service product quality not buy user'
negative,xfactor
negative,'hindi keyboard ios5 cheer user support 20 miss indian language fail'
negative,'user not appropriately project resource need siri not very reliable'
positive,'jerzy boy janowicz murray paris \'ll a master \'s 100 winner not big 4 3rd'
positive,'galaxy nexus os improvement stacks scroll introduce widgets rich content samsung google android bit ly nejbye'
positive,'user i smell a 2nd pro bowl boy safety league shout solid legal hit thehawk4probowl'
positive,'take • a twitter • sleep lt 3 plan HAPPYSMILEY'
negative,'austin river strong spur guard muscle tonight start score 4th hornet'
negative,'lmfao die niggas nca tomorrow'
positive,'\'s ita kind not play hat ray lewis 52 thegreatest'
negative,'microsoft adobe lose 13 5bn piracy report URL'
negative,'\'s a rumor goin vote ima y \'all'
negative,'o johnson commits 3rd foul \'s cold bench 3 foul a turnover q4 pacer lose 98 87 4 52 leave'
negative,'user 7 years figure properly syncronize iphone wow ios5'
negative,'not put a youtube video todd bertuzzi assault steve moore ipad \'s penalty box'
positive,'user happen online mccurdians trend jennette ellen mccurdian monday HAPPYSMILEY'
positive,'user justin tea time sophia grace rise tomorrow ellen show 4 HAPPYSMILEY'
negative,'good job google shit shipping infofail'
negative,'caltrain not catch a break mt user news 10 30 a m train 425 strike a female train track south 16th street'
negative,'rt user maine rt user i rt \'s tomorrow twitter lil blue ass bird cont URL'
negative,'user ios5 geolocation suburb 2 words drop map pin state fix'
positive,'pick december issue wdc include a full depth review nikon \'s d URL'
positive,'impress w image composite editor user create panorama individual image URL tx microsoft'
negative,'hey user wanna fix fucking playlist order piece shit'
positive,'facebook power user \'have google twitter \' telegraph url socialmedia'
negative,'good article USER fucked lion future url fb'
positive,'4th album red 20millionswifties 6 grammy award 10 amas 13 bmi awards reign entertainer year acm 6yearstaylorswift'
positive,'bright side tomorrow \'s chocolate day getexcited'
negative,'watch galaxynexus announcement google samsung keep buying \'s verizon fail'
negative,'URL friend billgates steveballmet microsoft enemy HAPPYSMILEY'
negative,'godsister ass straight home school tomorrow nca not place school'
negative,'watch good deeds 1st time i \'m emotional crap smh'
negative,'lorax stupidest animate movie i \'ve sit i waste a nap'
positive,'larry bird ole \' pt contest tonight alfred e smith dinner romney 1st absolutely crush obamafailed'
negative,'sunday sag a friday idaho bore fuck'
negative,'not point twitter idontunderstand'
positive,'i find sleep long day weekend'
positive,'7thingsaboutmybestfriend treat cookout tomorrow i jacksonville user lovinn'
negative,'itunes user worst product worse newton hockey puck mouse \'s utterly painful'
positive,'google \'s icecreamsandwich revealed i \'m android i a phone i \'m keep iphone'
positive,'user congratulations celebrate british kid singer sophia grace \'s rosie \'s 1st anniversary a visit show'
negative,'kendrick perkins worst goatee sport'
negative,'i user user \'s profitering lack customer service fuck'
negative,'user owen1 bull season tip wednesday night sacramento king excite not word frustrated'
negative,'barack obama care 4 people nj lift union ban george bush 3days katrina sandy october fail leadership'
negative,'watch ghost rider spirit vengeance \'s worse thought fb'
negative,'user love life return \' heath slater a rough day tan place URL'
positive,'google HAPPYSMILEY lovin'
negative,'turkey \'s gul erdogan bicker double head government URL user user'
positive,'dishonour awesome not rank journey walk dead i \'s 4th mass effect 3'
negative,'man i \'m death mitch lucker rest peace'
negative,'user iphone4 ios5 equal battery life'
positive,'user da yeah'
negative,'shoutout 4 user user'
positive,'twitter a days i smashed iphone user very nice give a HAPPYSMILEY'
positive,'not 69 93 redsox not win postseason award'
negative,'microsoft broke law play victim engages racketeer call victim outlaw respect ip'
negative,'heck user source code wtf google'
positive,'user not wait series start sunday britain redjohn'
negative,'rudd rain abbott \'s parade kevin rudd spoil julia gillard \'s party yesterday gate cra URL'
positive,'president talk grow economy billy cundiff explain a field goal 4th quarter'
negative,'i \'m not gon victor cruz real deal line not slot not disappear sunday'
positive,'fabio capello i \'ve days i assure russia capable a good result portugal tomorrow'
negative,'not not kick tribe call quest answer a text billy cundiff'
positive,'scorcher fest return duke a huge day live music years record 180 acts sunday 18th URL'
positive,'gas house hit 3 39 i \'m chapel hill sit HAPPYSMILEY'
positive,'create folder photo album ios5 finally user \'s a thorn side a newfeature'
negative,'i \'ve a couple iphone 4s \'s not windows phone 7 \'s microsoft not hot'
negative,'user not location reminder ipad2 point update io 5'
positive,'heat knicks series 1st'
negative,'prolly ganna late work bc user screw phone alarm'
negative,'i jason taylor rob marry duo tonight blake miranda'
negative,'screw user ios 5 i not download crap i \'m tired problem figure connection time'
positive,'noel gallagher \'s hfb kopparberg a damn perfect saturday evening 100 perfect i a noel gig'
positive,'update live wallpaper virtual button disappear full screen mode awesome widget android google'
positive,'happy valentine day brazilian friend'
positive,'macbook sick user'
positive,'smash fifa atm win capital cup 1st league final f a cup champion league'
negative,'dear user turn icloud save bandwidth not delete document ipad \'s bullshit'
positive,'user user effing amazing'
negative,'microsoft career site give error i search weird'
negative,'user wtf not add newsstand a folder wall garden not remind'
negative,'joke edgar david play barnet wtf happen leeds wednesday game tonight'
positive,'microsoft store i spend hard earn cash vslive'
positive,'100 tweet twitter provide keep busy school'
positive,'user user user guy teach google android design a decent phone metro good job guy'
positive,'not wait user boy user user friday athens'
negative,'user people real fucking dick'
positive,'proud user huge upset maryland time tomorrow night godeacs'
negative,'dm \'s fucking late damn twitter'
positive,'user reminder request guy sing kingdom thursday safe sound HAPPYSMILEY'
positive,'sarah g day pa rin talaga huwow ilang araw na ba HAPPYSMILEY'
positive,'aww love austin river happy start 1st nba game \'s boy let spur spur nba'
positive,'unbelievable data usage info ice cream sandwich icecreamsandwich googland google android ic'
negative,'stop dude user dook football sun shine a dog \'s a days unc'
positive,'user thnx not twitter pretty damn amazing hope yr enjoy fast i'
positive,'con ed automate 8 days area not'
negative,'user user apple push map turn turn navigation launch november australia URL'
positive,'register galaxy nexus HAPPYSMILEY url android google'
negative,'universe expand study physics user user pic twitter 1pwtb6yp'
negative,'sunday turn day i play temple run social life a joke lvl 100'
positive,'valentine \'s day linkin park not new song \'s'
negative,'time twitter email pple a bunch nigga hoe USER'
positive,'lunch today 19 00 eating microsoft attend vslive priceless'
positive,'happy halloween start wicked wednesday listen pink floyd leonard cohen boy tonight yay'
positive,'love microsoft campus love feeling mixer build vslive bringing conference'
negative,'murray dallas cowboy felix questionable atlanta game not good running back'
positive,'goodnight big day tomorrow i \'m school 3 00 argentina time i stay mallin tomorrow i \'ll'
positive,'terms unified communications giant surprise underrate microsoft'
negative,'filmquotefriday worst fuck deal i johnny blaze ghost rider spirit vengeance 3d blu ray dvd monday'
negative,'mention not work tl not want update twitter move server maintenance'
positive,'\'s midnight east coast mean user birthday happy 20th birthday nick j 33'
negative,'1st impression ios5 disappointed w upgrade restore lot apps folder miss user time in2 orging fail'
negative,'i suck user rt user aaron interesting note droid razr \'s battery not removable'
negative,'talk act \'s sit \'s decide i college apply college college stress'
positive,'oilersmobile july 20 sam gagner url user nice year'
positive,'iran \'s khamenei administration hate government entire world URL'
negative,'user user user let \'s wait interest ppl meego not like microsoft forced fed wps'
negative,'elon university not rip chord concert saturday \'re sin'
negative,'i sarah g live sunday watch'
negative,'a cheap shot scumbag bit i fuck todd bertuzzi'
positive,'user movie day grammy \'s hot chocolate tomorrow pleaseohplease'
negative,'storm february 9th endymion cancel parade start 7am sunday mardigras nola'
positive,'i tkts plan b feb announce support acts labrinth rudimental news tres happy'
positive,'user u r a 5 star hog fan va3 u prop coach wednesday night sign day event ville wps'
positive,'a wonderful workshop thursday sag office carol nadell selective casting a url'
positive,'icecreamsandwich samsung google \'s event live blog user not i switch android'
negative,'careless world tour hit 8 place cali haha fuck yoo'
positive,'tomorrow big music entertainment show not \'s not ricky martin click URL'
positive,'user user rivera i \'m ios user ic awesome great job google'
negative,'user rt user mobileme issue sync access mail a good premise icloud USER'
positive,'i fancy ice cream sandwich google android work htc desire'
negative,'i not change yesterday i day hope tomorrow anonymous'
negative,'hell twitter a tv man panasonic epicfail'
positive,'dave great show tonight craig i \'ve bed i \'ll catch tomorrow user show david letterman'
negative,'instal net framework very years unborn child college microsoft'
negative,'microsoft freeze xbox account hack report URL user'
negative,'shit shit shit ios5 update eat apps data medium USER time rebuild'
positive,'a thursday night celebrity juice hilarious'
positive,'amazing concert tonight jim white tcu jazz ensemble faculty jazz combo not tomorrow night URL'
positive,'great james stewart story today \'s ny times importance architecture user retail success URL'
negative,'garbage twitter'
negative,'user io 5 a pain ass not room music photo apps i undo garbage'
positive,'not bad user sell 4 million iphones debut weekend bloomberg URL smartphone sm rt USER'
positive,'yay mom tell grammy come tomorrow woot woot loveher'
negative,'nigga boutta droppin fly georgetown tomorrow not catchh'
positive,'heart gold twat glass c \'mon baby not ya yes a glass twat a womb a view HAPPYSMILEY lol'
negative,'user microsoft office program work anymore lion upgrade'
positive,'i love asia \'s friend i th grade'
negative,'compare user live user apps user icloud i not icloud lead crowd agree'
positive,'user liam payne \'re very great hope argentina xx admire follow'
positive,'i comeposed twat september 15th technically iv a twitter a long time forget good'
positive,'gotta flight tomorrow denzel greatest actor'
negative,'1 rt user newton user fix siri not connect network'
negative,'bear power crisis jayalalithaa chief minister jayalalithaa wednesday ask people tamil URL'
negative,'rick stein saturday kitchen quote fishing world dangerous job haha thinkaboutitnobhead'
negative,'realize i \'ve spend halloween super bowl sunday birthday library a computer lab'
positive,'interesting bookcase rt user google release infinite digital bookcase url user'
positive,'love ipod update user'
negative,'planet live microsoft ceo fail palmface URL'
negative,'pull a fast today margarita day false drinking margarita not margarita day'
negative,'dear user convenient handy thoughtful smart iphone ios5 update \'re apps not work anymore SADSMILEY gr mbl'
positive,'fifa league result table a bit realistic man utd relegation zone 15 game aston villa 2nd'
negative,'dell comp shitty microsoft vista blue screen i swear steve job ghost come finish start appledomination'
positive,'wow microsoft tech turn body a touchscreen url user'
negative,'interesting read apple eclipse microsoft url user cc user'
negative,'i watch paranormal activity night tonight i stay house fuck brilliant'
positive,'kasabian fast fuse shuffle ipod show excitement user tuesday'
negative,'patrick \'s suit '
positive,'i google toy'
positive,'galaxy nexus video awesome nexus samsung google android bit ly nejbye'
negative,'user pls launch siri iphone4 disappointed spending hours upgrade ios5'
positive,'incredible pass vick kyle williams williams jump carr zone 21 0 2nd'
negative,'motochat a1 live ne scotland winter ride require hand full nail tyre not ride season nov mar 0'
positive,'user yeah show glad twitter HAPPYSMILEY'
negative,'user hey ツ'
positive,'saeed nowplaying bep ricky martin kt tunstall great song sunday hate rain URL'
positive,'google android 4 0 HAPPYSMILEY samsung nexus'
positive,'user girl user travel game germany tomorrow trip worthwhile HAPPYSMILEY'
positive,'tl guy talks afc mufc i guy u not wait saturday HAPPYSMILEY epl 33'
negative,'user ah yeah option user figure thx'
negative,'homework \'s due week homework \'s due monday tuesday twat'
positive,'happy valentine day o o feb 14th'
negative,'user imac a brick i not install lion i not purchase instal owner'
positive,'google ice cream sandwich sound yummy url google android ice cream sandwich'
positive,'i love ice cream sandwich HAPPYSMILEY android google samsung'
negative,'purchase item user'
positive,'cu \'s friday 62 reason bill murray awesome URL'
negative,'i not years not copy a microsoft word document heading powerpoint justsaying'
negative,'leave side weakness 1st game young injury evra evra evra'
negative,'i a nightmare night i miss nd fantasybasketball draft autodrafted jr smith truestory lol'
positive,'make switch user user iphone iphone4s smartphone stevejobs user store URL'
negative,'user installing io iphone4 stick find iphone screen SADSMILEY i click not work'
positive,'ice cream sandwich stop carrier bully smartphone user google android URL'
negative,'i hate twitter'
positive,'ic awesome phone android google motorola'
negative,'not im halloween sun shine obvious larry bird front runner'
positive,'obama remain 80 win today \'s 538 forecast 80 8 decimal place URL'
positive,'rt user literally mind blow google samsung'
positive,'apple ceo apologize error ridden map app apple ceo tim cook apologize friday company 039 s erro URL'
positive,'user easy switch user iphone ya'
negative,'october 25 2011 i tell taylor swift i not listen write year'
negative,'i happy a late start tomorrow noo i catch day i fail fcking french test'
positive,'i wanna celebrate halloween'
positive,'user safari reader own worldwide web'
positive,'apparently tomorrow national kiss day i \'m gonna eat entire bag hershey kiss call a day'
positive,'i \'m excited riri \'s th studio album unapologetic album cover pic twitter 75swc2pd'
positive,'user xbox tomorrow honestly not wait friend a competitive v cole man'
negative,'play jacinto gears3 guardian fer 1st time rain wth'
positive,'user make ipad 2 feel io 5'
negative,'prediction machine love kc 8 5 tonight kermit fuck thursday w sd i \'m gonna lose cuz \'s works'
positive,'guess star 5th greatest woman world win grammy award a singer'
positive,'support recapo tomorrow silentnight 113th king dr 4 8 30pm change'
negative,'candle i mitch room burn 3 hours i not fall asleep'
positive,'twitter twitter HAPPYSMILEY'
negative,'i not understand y USER mail work seamlessly browsers platform microsoft exchg suck n ie6'
positive,'time order halloween treat deadline 2pm cst today overnight ship arrive tomorrow URL'
negative,'halo4 copy despatch today scream early delivery fingerscrossed'
negative,'i i tweet bill gates \'ll fix laptop'
positive,'google android 4 0 ice cream sandwich panorama picture box sweet'
positive,'i \'ve invite speak world economic forum davos user january thrill honor URL'
positive,'amazing user io 5 feature URL'
positive,'afterwork social user s king dr 4 9 saturday steppin food drink 5 days work sixth day relaxation'
positive,'user 3'
negative,'i kinda regret not bold friday fuckme'
positive,'y \'all halloween candy gonna clearance tomorrow save valentine \'s day HAPPYSMILEY'
negative,'kerrang work 2013 calendar band month'
positive,'henry winter call tonight \'s game a defining moment hodgson \'s england career yawn'
negative,'gonna dump gmail account not i tons spam i tons false positive not cool google'
positive,'yes tonight blogger19 brizofw tk user fab event present i extra suitcase pic twitter ijwnmjrv'
positive,'user follow interesting book amazon i check HAPPYSMILEY'
negative,'i a issue rt user 9 full charge day piss user'
positive,'i \'m excited android beam face detection unlock android ic androidbeam google icecreamsandwich'
negative,'castle sun stay tues mother aint safe dere york wit sandy dere fvck sandy'
negative,'user saturday i city shit yea \'ll u room w 74\'\' hd tv lol'
positive,'success saturday a great time 4th annual girlfriend group celebration user wood user cofield user maddox'
negative,'time offer watch notebook i not watch 5th time bad mom'
negative,'nca football coach lesson pr 101 1 not matter worse intimidate medium URL'
negative,'hey user not i share a reminder list iphone not i login icloud webpage modify share phone'
positive,'apple ceo apologize error ridden map app videoSADSMILEY apple ceo tim cook apologize friday company URL'
positive,'worst fucking night life fuckhalloween'
positive,'think harry redknapp user job days absolute coup c \'mon shebby'
positive,'user realize mizzou t shirt celebrate win kentucky commemorate 8th place finish'
negative,'user doesnt sony promote 1st party game ac3 commercial tv time not cont URL'
negative,'buy 1st heineken beer la vegas ps i \'ve live 5 yr long pic twitter wxvobdek'
positive,'iphone 4 ice cream sandwich ftw url android google'
positive,'a run beautiful morning man i love io 5 user iphone'
positive,'hahahaha spanish people nadal \'s box smile break 5th set hahahahahaha rewatchingaofinal'
negative,'price fight klitschko \'ll not wear 10 ouncers bare knuckle price'
positive,'today tatum tuesday retweet channing tatum'
negative,'disappointing visual merchandising user simple lack elegance sequence not siri URL'
positive,'dook tomorrow 27th game \'ve wait nc state URL'
negative,'lin pick a loose ball truck stuckey \'s not allow bench 4th foul piston reclaim lead 67 65'
negative,'twitter not show current mention tweet retweeted ughh'
positive,'\'re proactive health not sunday \'s live google hangout genetic url'
negative,'march 3rd 2010 kevin rudd superficial yes 85 3 6513 vote not 14 7 1122 vote rudd reveal a failure auspol'
positive,'rt user raise hand android4 icecreamsandwich powered galaxynexus phone google samsung'
negative,'user i pick month day year set a calendar item iphone not io fix'
negative,'twitter mess everytime i compose a text msg i stress i 140 caracteres dis networkin gettin confusin'
positive,'user n i hope u aint tweetn live alaska'
positive,'user immad google think'
negative,'user yeah a receipt take 30 minutes figure print fix user'
negative,'user 319 repair ipad 2 apple \'ve lose 700 a year android i'
negative,'user not apply yeah goin enroll tomorrow xx'
negative,'time play a game call wait user store tourist genius appointment'
negative,'27 hours i im gonna boy live 1st omgg im soo scare tomorrow'
positive,'feel super bowl sunday wait big tnf game tonight \'s kc sd cantcontainexcitement'
negative,'nigga th grade fight high school i not deal'
negative,'microsoft pay produce swpats propaganda lobby politician racketeering acceptable'
positive,'\'re excited trunk treat tomorrow nov 2 night boy girl club pottstown start URL'
negative,'lip chap ovary hurt i not scary movie alan rickman thursday suck'
negative,'pbo lose ds blame denver debate fox race economy pbo remoteness biz conflict staff not 2nd term agenda failure 2 sell 1st term'
positive,'user ios5 upgrade imessage good luck survive user'
positive,'happy birthday coolest golfer bali user HAPPYSMILEY cooler cooler everyday stay humble sister xx'
negative,'liz kinda dumb men dna swap not bad port charles \'s call tuesday gh'
positive,'nadal parc des prince saturday big news rafael nadal accept invitation paris saint germ URL'
positive,'sunday watch raven brown support baltimore humane society captain URL'
positive,'io 5 update iloveyou USER'
negative,'hmm a lot siri feature not work canada location direction USER'
positive,'volunteer 4 obama campaign i waitin 4 olivia yell super tuesday come people USER'
positive,'user iphone 4s great genius'
positive,'yay blake a cma baby 9 month total class speech blake miranda tonight'
negative,'apple eclipse microsoft url user'
negative,'microsoft interoperability product xbox 360 windows 7 windows phone 7 zune i \'d a windows phone user'
negative,'i \'s i \'ll blame a case monday creighton pick win wbb siu pick finish 8th drake ue'
positive,'hahaha integrated data usage manager sucha brilliant sleek design superb i \'m watch video lol google'
positive,'dostupan sdk wow r e s p e c t google icecreamsandwich'
negative,'explain twitter mom argument pretty bulletproof igiveup'
negative,'fuck i forget net opener move sunday i gotta dad i drive home find fast rushingflow'
positive,'play user day prep tomorrow \'s concert fort canning baby'
negative,'1 rt user med background horrible stream samsung google nexusprime \'ve adobe adobemax'
positive,'user user guy rock tonight kentucky saturday'
positive,'wait highlight thursday night celebrity juice nolife'
negative,'user google terrible presentation hate terrible camera interference huge screen speaker headache'
positive,'time tomorrow i en route san fran beautiful ladyfriend user life pretty excellent'
negative,'hey user stop send automatically depreciate iphones older 4 signal iphone4 die rapidly processor wise'
negative,'ios5 sloppy user u check qa team issue apps data sync'
positive,'user software yes good point erp unfair assessment sage sap microsoft dynamics not deliver'
positive,'love iphone4s user ios5'
negative,'google wallet come metropcs not sign a contract identity steal joke URL'
positive,'literally mind blow google samsung'
positive,'lmfao argument i siri user user URL'
positive,'sit a cuppa coffee watch jeremy kyle user lovely'
positive,'user u prove a scriptwriter shazia ilmi ramdev fast move ramlila permission 30 aug'
negative,'yeh behatreen samay hay parivar honeka microsoft ad hindi preach family values indians a local ad agency guy'
negative,'user team dumps 2nd big dance ku flaming ucla mizzou lose northern iowa'
positive,'ready ice cream sandwich google android'
positive,'feed beige book fiscal cliff concern huring retail sales weak spending loan demand steady very mixed report economy'
negative,'twitter not give 10 tweet tweeted 3 days lol blameitontheiphone ineedtoupdate'
negative,'i drive ms pope saturday kill'
negative,'\'s channel 4 celebrate 30th anniversary pretend 20 years fucking good happen'
positive,'absolutely loving paul o\'grady \'s series battersea dog home gutted finish week pogdogs'
negative,'axl rise give not not not tomorrow'
positive,'samsung google closely collaborated push mobile experience please url google'
positive,'microsoft store offer free windows phone 7 devices microsoft microsoftstores URL'
positive,'twitter world user due ios5 user guy'
positive,'omg HAPPYSMILEY HAPPYSMILEY microsoft sharepoint work excellent colleague william'
negative,'hard find user days 3 store castle cover issue search tomorrow'
positive,'android admit \'re ugly font a good start ic google'
positive,'incredible 4 million iphone 4ss 3 days 135 iphone 4 url user iphone4s'
negative,'give 5 min candy dancer deja vu i \'m nut 4th pump bad lol'
positive,'icecream sandwich good android google'
negative,'issue siri reach network today signal user'
positive,'woman black legendary ghost thriller tour dubai abu dhabi november december URL'
positive,'love love love ios 5 user'
negative,'user iphone battery crappy fail'
negative,'sandy a disaster reelect obama \'ll show a real disaster rebuild sandy not 4 obama'
negative,'francesco totti think roma unable catch juventus seriea side aim 3rd season URL'
positive,'ground hog day a good film sunday food film sunday'
positive,'start work dream goal tomorrow tomorrow mean u act getafterit'
negative,'damn kevin love not break hand a game practice ai voice'
positive,'ben amos user city clean sheet charlton \'s enjoy challenge play regular 1st team f\'ball mufc'
positive,'yes android beam alright i decision team google team android'
negative,'…and 23 image photo roll user fuck'
positive,'i agree user hangouts google friggin\' awesome ”'
negative,'addicted temple run worst \'s happen haha'
negative,'evelyn finish hw world'
negative,'user user t u not not 1 64gb iphone 4s la vega give a fucking break'
negative,'i worry mentality average tweeter i jeremy kyle christmas trend november 1st'
positive,'channing tatum a stripper 18th birthday HAPPYSMILEY'
positive,'sound tasty p rt user google launch android ice cream sandwich os URL'
negative,'wow draw peterson convict september 6th murder 3rd wide body 4th wide smfh'
positive,'loving opening debate rap game kathy crowley october 20 not mars URL'
negative,'i not siri \'s voice USER star war voice user URL'
negative,'user i intend i u twitter u suggest cont URL'
negative,'iqaluit not iqaluit drunk scream a saturday morning depress bugger'
negative,'i hate tron theme google ic'
negative,'abc ricky ponting luke butterworth wednesday a tough day office south australia sh URL'
positive,'user stauffer imo gagner develop depth 89 slot nice a 3rd centre'
positive,'kyle williams \'good chance \' play sunday bill \'dealing ankle injury williams pr URL'
positive,'i \'ll senior bowl fun run niece saturday'
positive,'ricky martin \'s fan interested join sip theme mustache 20oct sit tag sexysoulsinterestingpics'
negative,'i hate user computer 3500 dollar drain'
negative,'price lay fraundley harrison pretty bad easily klitschko brother wipe floor boxing'
positive,'i love microsoft gt microsoft hosting kid techfest encourage career tech url babygeeks USER'
negative,'today \'s qsteaser 7 player score 50 goal english premier league surname a vowel'
negative,'police protester clash republic day march turkey a day mark 89th anniversary founding URL'
negative,'evil laugh a 3rd grader read a short story times mistake becky blocky stickingtoit'
negative,'spend saturday night i \'m sit cry eyes vow'
positive,'microsoft test prove appsense enterprise scalability 78k user personalization db url enterprise'
positive,'great close personal event user tonight regent st store'
positive,'happy valentine \'s day'
negative,'distrust angst nokia employee selop microsoft fixation URL'
positive,'miami heat demolish york knicks tomorrow i york knicks'
negative,'i \'m pist i not volleyball game tomorrow'
negative,'not knicks tonight upset i not tweeted shit gotta real smh tomorrow night knicks heat'
positive,'freestyle wednesday np big l jay z mos def black thought eminem yelawolf love'
negative,'disappointing uk govt issue reassure message tehran url influence user farage HAPPYSMILEY'
negative,'yo user update a disaster'
positive,'iphone 4s battery last longer a day not happen edge iphone nice job USER'
positive,'user i \'m hong kong time mama nov 30 i live'
negative,'i not talk not tomorrow evelyn additi nathalie paola destiny'
positive,'dr mohammed morsi announce egypt \'s elect president glorious 25th jan revolution URL'
positive,'nowplaying michael jackson \'s life live wembley july 16 URL l o e mjtunes'
positive,'user blancke street poppin boii'
positive,'i user 4 5yrs disruption lose gig thx service im move user iphone'
positive,'buzz game tomorrow gong a great atmosphere a upset cards bring aston villa stfc'
positive,'not wait ice cream sandwich URL android google'
negative,'i \'m day 80 xbox live acct hack worse psn hack i microsoft xbox fail'
positive,'apple sell 4 million iphones 3 days user URL'
negative,'esperance star player youssef msakni leg champion league final al ahly saturday africa'
negative,'watch act valor 2nd time part i pretty bad ass'
positive,'finally iphone 4s user stupid user learn lesson'
positive,'finish watch vow tomorrow a cute movie c'
positive,'15 min write blackberry u user 4s convert show grass greener'
negative,'game 1 2nd quarter knicks heat game poor officiated game entire playoff bro smh'
positive,'microsoft excel make function \'s job productive'
negative,'a catch eat meatball a friday lend not care'
positive,'good luck user tomorrow freakshow las vega man \'re smash fool HAPPYSMILEY'
negative,'im twitter account fucked'
positive,'very excited concert royal theatre mayo tomorrow night'
positive,'twitter help find song a tv show i watch twitter gt'
negative,'user sun paolo di canio beat aston villa tonight sex madonna legend'
positive,'indianapolis tomorrow swing macy \'s castelton mall 5 30 7 30 i \'ll sign autograph picture'
negative,'storm move inland cny tomorrow \'s i \'ll worry family live oneida lake'
negative,'i a very strong dislike george zimmerman i not jail not wait sentence june'
negative,'user not happy apple today i suggest software update works'
negative,'nigga goin die december 26th foam lol r nigga goin rob da shoes ya life nigga lol'
negative,'user home recharge jonas power jonas jedi'
negative,'sonic ost worst place 3rd ward'
negative,'rt user i \'m wit chu user officially boycott user call user curse waste t'
negative,'rudd rain abbott \'s parade kevin rudd spoil julia gillard \'s party yesterday gate cra URL'
positive,'mizzou commemorates win kentucky a t shirt not dr saturday yahoo sport url fb'
negative,'nba brooklyn net opener york knicks postpone originally schedule thursday evening'
positive,'galaxy nexus google android samsung dream team HAPPYSMILEY url'
positive,'billy cundiff leave washington not door'
positive,'user happy thursday jennette detroit 1 radio station wrom radio a great weekend love a follow'
negative,'amazon open black friday deal store thanksgiving week world series end sund URL'
positive,'zune music arrive canada url microsoft music news'
negative,'microsoft \'s latest offer leaf pray blue screen death url advertising ohnonotagain'
positive,'tweet loving san diego busy day ready user fuel tv tomorrow'
positive,'ic galaxy nexus very smooth responsive screen widget navigation google android ic'
negative,'bad barack obama a 2nd term president a flop 2nd time historically'
positive,'microsoft open door spanish entrepreneur medical project URL'
positive,'user not wait dublin monday excite youHAPPYSMILEY 3'
positive,'hey user member shoot leonard cohen tix morning user user litt sunday'
negative,'twitter difficult'
negative,'i not feel a1 tomorrow i \'m not school r'
negative,'zaheer khan injure 1st test day 1 eng \'s tour steve finn injure thigh injury day 1 1st tour game hmm'
positive,'safe sound narita airport feel good land rise sun'
positive,'ed sheeran fucking love minnesota tho taylor swift concert th time perform 4 1 year'
negative,'c \'mon y \'all taylor win award fact blake time not piss'
positive,'user frankie i i \'m gonna a date bed tomorrow \'s boy'
positive,'guy marijuana law colorado oregon washington pass tuesday highhopes'
